# HOMER Peaks
# Peak finding parameters:
# tag directory = posFile_89_90/
#
# total peaks = 26698
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 7931647.0
# Total tags in peaks = 7173674.0
# Approximate IP efficiency = 90.44%
# tags per bp = 0.003966
# expected tags per peak = 0.297
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.151667e-08
# FDR tag threshold = 7.0
# number of putative peaks = 31345
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 4647
#
# cmd = findPeaks posFile_89_90/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
3-993	3	131035326	131035476	+	119.8	0.750	96.000000	415.89	9.28e-210	0.284211	0.544118
3-980	3	177496376	177496526	+	119.8	0.906	98.000000	249.53	9.49e-189	0.800000	0.368421
3-929	3	209221089	209221239	+	119.8	0.802	105.000000	222.80	4.29e-184	0.962500	0.333333
3-1001	3	213978854	213979004	+	119.8	0.917	95.000000	207.94	2.93e-181	0.873684	0.416667
3-983	3	219798316	219798466	-	119.8	0.760	98.000000	891.19	3.77e-241	0.768421	0.363636
4-879	4	43194701	43194851	-	119.8	0.979	95.000000	34.28	7.14e-108	0.989474	1.000000
4-874	4	128873884	128874034	+	119.8	0.646	96.000000	1247.67	5.10e-255	0.221053	0.540541
4-887	4	241293315	241293465	+	119.8	0.990	95.000000	215.11	1.19e-182	0.652632	0.727273
5-1147	5	13295812	13295962	-	119.8	0.740	95.000000	283.56	5.28e-194	0.723404	0.615385
5-1122	5	15145770	15145920	+	119.8	0.990	98.000000	346.57	2.95e-202	0.328947	0.607843
5-1148	5	48931849	48931999	-	119.8	0.917	95.000000	389.90	4.20e-207	0.253012	0.629032
5-1099	5	53106307	53106457	-	119.8	0.823	101.000000	164.17	1.47e-171	0.688172	0.482759
5-1075	5	69145347	69145497	-	119.8	0.865	104.000000	155.96	1.86e-169	0.739130	0.291667
5-1149	5	69340623	69340773	+	119.8	0.833	95.000000	138.63	1.25e-164	0.557895	0.380952
5-1135	5	82483265	82483415	-	119.8	0.771	97.000000	567.12	1.58e-222	0.642105	0.588235
5-1096	5	163157839	163157989	-	119.8	0.938	102.000000	297.06	6.46e-196	0.873684	0.333333
5-1152	5	192752231	192752381	+	119.8	0.490	95.000000	2079.44	4.41e-276	0.494737	0.395833
5-1146	5	203463531	203463681	-	119.8	0.792	96.000000	623.83	1.87e-226	0.800000	0.368421
6-768	6	124548797	124548947	-	119.8	0.729	96.000000	567.12	1.58e-222	0.284211	0.602941
6-774	6	131635237	131635387	+	119.8	0.906	95.000000	1039.72	1.67e-247	0.779070	0.526316
7-773	7	146004382	146004532	+	119.8	0.958	95.000000	19.62	9.73e-86	0.536842	0.227273
7-775	7	171107026	171107176	-	119.8	0.812	95.000000	1039.72	1.67e-247	0.747368	0.958333
8-827	8	18375623	18375773	-	119.8	0.760	100.000000	23.02	4.98e-92	0.764045	0.857143
8-845	8	101286677	101286827	-	119.8	0.927	96.000000	1247.67	5.10e-255	0.946809	1.000000
8-847	8	145136497	145136647	+	119.8	0.708	96.000000	346.57	2.95e-202	0.610526	0.270270
8-774	8	164450717	164450867	+	119.8	0.740	109.000000	21.51	2.34e-89	0.395062	0.408163
9-679	9	26946654	26946804	+	119.8	0.719	96.000000	623.83	1.87e-226	0.831579	0.312500
9-689	9	93723106	93723256	-	119.8	0.885	95.000000	12476.67	0.00e+00	0.873684	0.750000
9-690	9	94820152	94820302	-	119.8	0.958	95.000000	567.12	1.58e-222	0.655914	0.468750
9-692	9	134551583	134551733	+	119.8	0.438	95.000000	567.12	1.58e-222	0.297872	0.818182
9-693	9	151087489	151087639	-	119.8	0.354	95.000000	519.86	6.04e-219	0.315789	0.738462
9-694	9	151593734	151593884	-	119.8	0.948	95.000000	12476.67	0.00e+00	0.905263	0.333333
9-695	9	155075730	155075880	+	119.8	0.677	95.000000	779.79	1.20e-235	0.547368	0.418605
1-1497	1	2044647	2044797	-	118.5	0.890	99.000000	162.44	2.41e-169	0.764045	0.476190
1-1518	1	12253092	12253242	-	118.5	0.663	97.000000	220.45	9.57e-182	0.202128	0.600000
1-1488	1	28597118	28597268	+	118.5	0.885	100.000000	293.94	1.92e-193	0.378947	0.881356
1-1520	1	31862203	31862353	+	118.5	0.463	97.000000	150.55	2.91e-166	0.539474	0.657143
1-1543	1	46410315	46410465	+	118.5	0.926	95.000000	293.94	1.92e-193	0.925532	0.000000
1-1549	1	79851788	79851938	-	118.5	0.737	94.000000	617.27	1.17e-223	0.787234	0.500000
1-1503	1	89448282	89448432	+	118.5	0.930	99.000000	474.82	5.73e-213	0.578947	0.750000
1-1546	1	90797790	90797940	+	118.5	0.284	95.000000	324.88	1.62e-197	0.246575	0.527273
1-1511	1	197497852	197498002	-	118.5	0.926	98.000000	561.15	8.94e-220	0.936170	0.166667
1-1325	1	203755645	203755795	+	118.5	0.832	119.000000	84.56	6.42e-143	0.895349	0.333333
1-1552	1	222776235	222776385	-	118.5	0.621	94.000000	342.93	1.02e-199	0.585106	0.256410
1-1533	1	232346426	232346576	+	118.5	0.968	96.000000	257.19	5.18e-188	0.539474	0.885714
1-1535	1	257386406	257386556	-	118.5	0.600	96.000000	268.38	9.63e-190	0.606383	0.918919
10-615	10	96413849	96413999	-	118.5	0.633	97.000000	268.38	9.63e-190	0.361702	0.633333
10-624	10	115967718	115967868	-	118.5	0.844	95.000000	617.27	1.17e-223	0.521277	0.600000
10-627	10	128395098	128395248	+	118.5	0.916	94.000000	3086.33	2.61e-289	0.808511	0.555556
10-628	10	130929363	130929513	+	118.5	0.979	94.000000	150.55	2.91e-166	0.923077	0.857143
10-619	10	132547799	132547949	+	118.5	0.642	97.000000	293.94	1.92e-193	0.365854	0.596154
10-629	10	139284431	139284581	-	118.5	0.558	94.000000	771.58	9.35e-233	0.340426	0.709677
2-1066	2	21147004	21147154	+	118.5	0.670	96.000000	440.90	5.98e-210	0.581395	0.500000
2-1072	2	27506823	27506973	+	118.5	0.958	95.000000	205.76	6.08e-179	0.840426	0.200000
2-1079	2	145617207	145617357	+	118.5	0.463	94.000000	257.19	5.18e-188	0.382979	0.534483
2-1080	2	170162816	170162966	+	118.5	0.537	94.000000	881.81	3.36e-238	0.563830	0.219512
2-1083	2	203912238	203912388	+	118.5	0.947	94.000000	181.55	7.37e-174	0.936508	0.000000
2-1084	2	210485420	210485570	+	118.5	0.947	94.000000	3086.33	2.61e-289	0.468354	0.238095
2-1060	2	225899119	225899269	-	118.5	0.937	98.000000	1028.78	1.74e-244	0.202381	0.582090
3-1002	3	34967612	34967762	+	118.5	0.958	94.000000	12345.33	0.00e+00	0.936170	0.833333
3-985	3	70656884	70657034	+	118.5	0.895	97.000000	514.39	3.14e-216	0.861702	0.692308
3-1005	3	144126382	144126532	-	118.5	0.779	94.000000	1234.53	6.36e-252	0.170213	0.564103
3-882	3	175324959	175325109	+	118.5	0.990	114.000000	228.62	3.18e-183	0.977528	0.000000
3-1006	3	183311267	183311417	+	118.5	0.853	94.000000	20.30	3.42e-86	0.380435	0.666667
3-996	3	212058713	212058863	+	118.5	0.979	96.000000	181.55	7.37e-174	0.219512	0.656250
4-871	4	4856922	4857072	+	118.5	0.642	96.000000	385.79	1.64e-204	0.372340	0.305085
4-859	4	27122640	27122790	-	118.5	0.615	98.000000	7.01	1.45e-46	0.287234	0.402985
4-888	4	27208177	27208327	+	118.5	0.989	94.000000	881.81	3.36e-238	0.819149	0.705882
4-848	4	70664249	70664399	-	118.5	0.589	101.000000	342.93	1.02e-199	0.478723	0.673469
4-889	4	76001364	76001514	+	118.5	0.905	94.000000	2057.56	9.18e-273	0.914894	0.875000
4-840	4	84453833	84453983	-	118.5	0.947	102.000000	617.27	1.17e-223	0.446809	0.576923
4-881	4	87894638	87894788	+	118.5	0.937	95.000000	1543.17	5.02e-261	0.925532	0.285714
4-841	4	114722553	114722703	-	118.5	0.948	102.000000	104.62	1.60e-151	0.642857	0.880000
4-890	4	131059074	131059224	-	118.5	0.695	94.000000	66.37	3.65e-133	0.702128	0.821429
4-891	4	168111912	168112062	+	118.5	0.695	94.000000	617.27	1.17e-223	0.404255	0.392857
4-882	4	168862819	168862969	-	118.5	0.948	95.000000	106.43	3.25e-152	0.542373	0.407407
4-886	4	240344946	240345096	-	118.5	0.926	95.000000	881.81	3.36e-238	0.478261	0.208333
5-1154	5	6173664	6173814	-	118.5	0.968	94.000000	1028.78	1.74e-244	0.787234	1.000000
5-1155	5	50126827	50126977	-	118.5	0.358	94.000000	617.27	1.17e-223	0.341463	0.574074
5-1156	5	52538042	52538192	-	118.5	0.337	94.000000	385.79	1.64e-204	0.424242	0.500000
5-1059	5	79894327	79894477	+	118.5	0.928	107.000000	70.14	2.18e-135	0.926316	0.571429
5-1142	5	86906984	86907134	-	118.5	0.632	96.000000	881.81	3.36e-238	0.531915	0.386364
5-1151	5	156299519	156299669	+	118.5	0.684	95.000000	1234.53	6.36e-252	0.351064	0.508197
5-1143	5	166974090	166974240	+	118.5	0.874	96.000000	363.10	4.82e-202	0.712766	0.444444
5-1139	5	189376323	189376473	-	118.5	0.768	97.000000	308.63	1.98e-195	0.290323	0.469697
6-775	6	5304047	5304197	-	118.5	0.968	94.000000	685.85	5.92e-228	0.202128	0.680000
6-776	6	82730467	82730617	+	118.5	0.989	94.000000	514.39	3.14e-216	0.627660	0.342857
6-778	6	148102660	148102810	+	118.5	0.905	94.000000	268.38	9.63e-190	0.393617	0.771930
7-767	7	140853962	140854112	+	118.5	0.726	96.000000	342.93	1.02e-199	0.276596	0.544118
7-774	7	147421668	147421818	-	118.5	0.989	95.000000	1543.17	5.02e-261	1.000000	0.000000
7-769	7	148359012	148359162	+	118.5	0.663	96.000000	771.58	9.35e-233	0.393617	0.473684
7-783	7	155652937	155653087	+	118.5	0.926	94.000000	293.94	1.92e-193	0.351064	0.327869
7-784	7	167189642	167189792	-	118.5	0.863	94.000000	55.11	1.06e-125	0.712766	0.518519
8-854	8	5029878	5030028	+	118.5	0.737	94.000000	6172.67	1.34e-317	0.563830	0.707317
8-826	8	13912974	13913124	+	118.5	0.895	100.000000	45.39	6.25e-118	0.812500	0.444444
8-852	8	63681069	63681219	+	118.5	0.453	95.000000	685.85	5.92e-228	0.468085	0.320000
8-817	8	96377960	96378110	-	118.5	0.989	102.000000	685.85	5.92e-228	0.989362	1.000000
8-857	8	142543834	142543984	-	118.5	0.853	94.000000	385.79	1.64e-204	0.819149	0.058824
8-858	8	155204627	155204777	-	118.5	0.716	94.000000	1543.17	5.02e-261	0.723404	0.576923
8-859	8	159431253	159431403	+	118.5	0.905	94.000000	125.97	4.87e-159	0.500000	0.893617
8-860	8	160940174	160940324	+	118.5	0.989	94.000000	62.99	4.65e-131	0.311475	0.476190
9-673	9	1840896	1841046	+	118.5	0.842	96.000000	561.15	8.94e-220	0.393617	0.350877
9-662	9	18320947	18321097	-	118.5	0.989	99.000000	146.97	2.76e-165	0.776596	0.523810
9-677	9	21691214	21691364	+	118.5	0.884	96.000000	363.10	4.82e-202	0.260417	0.732394
9-683	9	108119865	108120015	+	118.5	0.792	96.000000	97.98	7.15e-149	0.431579	0.481481
1-1509	1	39117015	39117165	-	117.3	0.447	98.000000	17.55	1.03e-79	0.482353	0.500000
1-1545	1	63576911	63577061	+	117.3	0.755	95.000000	610.70	7.20e-221	0.260870	0.558824
1-1551	1	151087736	151087886	+	117.3	0.840	94.000000	6107.00	8.26e-314	0.892473	0.300000
1-1531	1	215499615	215499765	-	117.3	0.766	96.000000	508.92	1.61e-213	0.597561	0.272727
1-1524	1	279643754	279643904	-	117.3	0.454	97.000000	339.28	3.51e-197	0.278351	0.671429
10-631	10	15560231	15560381	-	117.3	0.904	93.000000	6107.00	8.26e-314	0.645161	0.515152
10-626	10	32048951	32049101	+	117.3	0.960	94.000000	25.55	3.56e-94	0.967742	1.000000
10-634	10	76659066	76659216	-	117.3	0.489	93.000000	84.82	1.53e-141	1.000000	0.000000
10-635	10	134465343	134465493	-	117.3	0.979	93.000000	610.70	7.20e-221	0.440860	0.750000
2-906	2	4839157	4839307	+	117.3	0.936	121.000000	105.29	3.46e-150	0.840426	0.466667
2-1086	2	21156500	21156650	-	117.3	0.734	93.000000	381.69	6.32e-202	0.645161	0.242424
2-1048	2	21910599	21910749	-	117.3	0.564	99.000000	226.19	7.28e-181	0.285714	0.338462
2-1087	2	33122032	33122182	+	117.3	0.849	93.000000	103.51	1.67e-149	0.489362	0.500000
2-1088	2	115520177	115520327	-	117.3	0.766	93.000000	508.92	1.61e-213	0.677419	0.566667
2-803	2	122884247	122884397	-	117.3	0.777	142.000000	89.81	7.98e-144	0.811111	0.294118
2-1063	2	173815960	173816110	+	117.3	0.516	97.000000	872.43	2.96e-235	0.552941	0.447368
2-1081	2	189442220	189442370	+	117.3	0.415	94.000000	872.43	2.96e-235	0.590909	0.333333
2-1024	2	194479827	194479977	+	117.3	0.695	103.000000	185.06	8.46e-173	0.623656	0.828571
3-991	3	1094578	1094728	+	117.3	0.809	96.000000	156.59	4.31e-166	0.537634	0.162791
3-1003	3	65024624	65024774	-	117.3	0.968	94.000000	1221.40	7.85e-249	0.849462	0.500000
3-1009	3	113366889	113367039	-	117.3	0.989	93.000000	763.38	7.21e-230	0.956989	0.250000
3-1010	3	123791681	123791831	+	117.3	0.968	93.000000	218.11	2.11e-179	0.795699	0.210526
3-1012	3	164524752	164524902	-	117.3	0.777	93.000000	763.38	7.21e-230	0.526882	0.409091
3-965	3	173443654	173443804	-	117.3	0.904	101.000000	203.57	1.25e-176	0.913978	0.625000
3-944	3	178188359	178188509	-	117.3	0.926	103.000000	111.04	2.59e-152	0.913978	1.000000
3-981	3	206832017	206832167	-	117.3	0.606	98.000000	41.26	6.16e-113	0.592593	0.606061
4-895	4	183879580	183879730	+	117.3	0.947	93.000000	11.57	4.74e-64	0.412698	0.405405
4-862	4	191928532	191928682	+	117.3	0.915	98.000000	83.66	5.43e-141	0.545455	0.175000
4-884	4	195199859	195200009	+	117.3	0.989	95.000000	763.38	7.21e-230	0.515789	0.608696
4-897	4	205027384	205027534	+	117.3	0.947	93.000000	12214.00	0.00e+00	0.913978	0.500000
4-898	4	238310660	238310810	+	117.3	0.298	93.000000	321.42	5.27e-195	0.453125	0.085714
5-1161	5	12230574	12230724	+	117.3	0.553	93.000000	12214.00	0.00e+00	0.258065	0.536232
5-1157	5	59080177	59080327	+	117.3	0.489	94.000000	508.92	1.61e-213	0.478261	0.458333
5-1012	5	115622436	115622586	+	117.3	0.989	113.000000	58.72	6.72e-127	0.295238	0.513514
5-1164	5	164024319	164024469	+	117.3	0.936	93.000000	107.14	6.97e-151	0.750000	0.347826
5-1098	5	213784498	213784648	-	117.3	0.787	102.000000	16.60	1.38e-77	0.782609	0.800000
5-1130	5	213799969	213800119	-	117.3	0.862	98.000000	763.38	7.21e-230	0.838710	0.600000
5-1153	5	215115348	215115498	-	117.3	0.936	95.000000	305.35	6.13e-193	0.935484	0.833333
6-750	6	4691266	4691416	-	117.3	0.638	99.000000	555.18	5.02e-217	0.483871	0.562500
6-782	6	107929579	107929729	+	117.3	0.979	93.000000	3053.50	8.06e-286	0.376344	0.603448
6-785	6	120464614	120464764	-	117.3	0.830	93.000000	872.43	2.96e-235	0.771739	0.476190
6-779	6	149065629	149065779	-	117.3	0.979	94.000000	2035.67	1.89e-269	0.913978	0.250000
6-781	6	158311787	158311937	-	117.3	0.670	94.000000	610.70	7.20e-221	0.698925	0.321429
6-746	6	163706013	163706163	-	117.3	0.863	101.000000	610.70	7.20e-221	0.538462	0.416667
7-787	7	31790557	31790707	-	117.3	0.468	93.000000	2035.67	1.89e-269	0.451613	0.725490
7-776	7	51486883	51487033	+	117.3	0.947	94.000000	436.21	2.64e-207	0.752688	0.173913
7-745	7	109082366	109082516	-	117.3	0.543	101.000000	179.62	1.34e-171	0.379310	0.685185
7-789	7	134911757	134911907	+	117.3	0.745	93.000000	3053.50	8.06e-286	0.623656	0.428571
7-781	7	143453985	143454135	-	117.3	0.436	94.000000	101.78	7.85e-149	0.376344	0.637931
8-855	8	64761939	64762089	-	117.3	0.809	94.000000	1221.40	7.85e-249	0.881720	0.272727
8-838	8	141771163	141771313	-	117.3	0.758	98.000000	57.61	3.83e-126	0.451613	0.411765
8-861	8	164406029	164406179	+	117.3	0.596	94.000000	3053.50	8.06e-286	0.710843	0.083333
8-864	8	170739126	170739276	-	117.3	0.989	93.000000	872.43	2.96e-235	0.537634	0.069767
9-666	9	118298100	118298250	+	117.3	0.894	98.000000	508.92	1.61e-213	0.750000	0.500000
9-702	9	140477845	140477995	-	117.3	0.543	93.000000	3053.50	8.06e-286	0.511628	0.738095
9-703	9	142083902	142084052	+	117.3	0.990	93.000000	44.90	2.84e-116	0.494624	0.680851
9-704	9	147169658	147169808	-	117.3	0.777	93.000000	210.59	5.43e-178	0.369565	0.827586
9-698	9	151078898	151079048	+	117.3	0.842	94.000000	8.99	7.04e-55	0.868132	0.750000
9-705	9	154054561	154054711	-	117.3	0.894	93.000000	6107.00	8.26e-314	0.842697	0.642857
9-706	9	154580892	154581042	-	117.3	0.894	93.000000	13.11	1.09e-68	0.946237	1.000000
1-1563	1	40147475	40147625	-	116.0	0.796	92.000000	274.61	1.17e-186	0.793478	0.105263
1-1527	1	40429088	40429238	-	116.0	0.828	96.000000	402.76	6.47e-202	0.565217	0.600000
1-1548	1	77154014	77154164	-	116.0	0.559	94.000000	317.96	1.69e-192	0.565217	0.925000
1-1568	1	179670417	179670567	-	116.0	0.892	92.000000	335.63	1.19e-194	0.314607	0.573770
1-1572	1	241821763	241821913	+	116.0	0.817	92.000000	1510.33	1.18e-254	0.836957	0.133333
1-1579	1	295385089	295385239	+	116.0	0.602	92.000000	1510.33	1.18e-254	0.673913	0.400000
10-637	10	18869304	18869454	-	116.0	0.667	92.000000	431.52	1.15e-204	0.445652	0.450980
10-633	10	76241363	76241513	-	116.0	0.871	93.000000	503.44	8.22e-211	0.641304	0.515152
10-611	10	99222417	99222567	-	116.0	0.860	99.000000	22.05	1.55e-87	0.247059	0.640625
10-639	10	145009631	145009781	+	116.0	0.753	92.000000	2013.78	3.84e-266	0.652174	0.468750
2-1092	2	2053853	2054003	-	116.0	0.957	92.000000	1208.27	9.59e-246	0.891304	0.600000
2-1067	2	29892759	29892909	-	116.0	0.720	96.000000	134.25	3.22e-158	0.447917	0.716981
2-1089	2	145354045	145354195	+	116.0	0.484	93.000000	177.69	2.40e-169	0.482759	0.400000
2-986	2	175326486	175326636	-	116.0	0.613	108.000000	194.88	5.13e-173	0.475000	0.690476
2-1096	2	219202332	219202482	-	116.0	0.968	92.000000	128.54	1.70e-156	0.349206	0.585366
3-1017	3	7970399	7970549	+	116.0	0.559	92.000000	1006.89	1.82e-238	0.228261	0.464789
3-1018	3	19947945	19948095	+	116.0	0.409	92.000000	1006.89	1.82e-238	0.532609	0.860465
3-918	3	28339633	28339783	-	116.0	0.839	106.000000	377.58	2.41e-199	0.855556	0.538462
3-1004	3	80527431	80527581	+	116.0	0.548	94.000000	317.96	1.69e-192	0.543478	0.714286
3-1023	3	200833738	200833888	-	116.0	0.968	92.000000	355.37	6.29e-197	0.978261	1.000000
3-1016	3	226602036	226602186	-	116.0	0.882	93.000000	3020.67	2.46e-282	0.532609	0.186047
4-894	4	18605344	18605494	-	116.0	0.968	93.000000	755.17	5.51e-227	0.340659	0.133333
4-873	4	93267237	93267387	+	116.0	0.688	96.000000	317.96	1.69e-192	0.641304	0.393939
4-900	4	197709538	197709688	-	116.0	0.645	92.000000	464.72	1.28e-207	0.315217	0.555556
5-1117	5	957678	957828	-	116.0	0.812	99.000000	134.25	3.22e-158	0.617978	0.764706
5-1160	5	11701134	11701284	+	116.0	0.753	93.000000	335.63	1.19e-194	0.728261	0.520000
5-1167	5	19263627	19263777	+	116.0	0.978	92.000000	1006.89	1.82e-238	0.880435	0.727273
5-1158	5	80751619	80751769	+	116.0	0.688	94.000000	194.88	5.13e-173	0.326087	0.516129
5-1169	5	94484725	94484875	-	116.0	0.849	92.000000	503.44	8.22e-211	0.423913	0.716981
5-1170	5	95654742	95654892	+	116.0	0.828	92.000000	1510.33	1.18e-254	0.576087	0.615385
5-1171	5	126359405	126359555	-	116.0	0.183	92.000000	402.76	6.47e-202	0.261538	0.375000
5-1173	5	183533560	183533710	-	116.0	0.613	92.000000	262.67	6.86e-185	0.641304	0.424242
5-1174	5	216273810	216273960	-	116.0	0.935	92.000000	1006.89	1.82e-238	0.923913	0.285714
6-787	6	69611853	69612003	-	116.0	0.258	92.000000	863.05	2.58e-232	0.727273	0.777778
6-783	6	115365097	115365247	+	116.0	0.774	93.000000	1510.33	1.18e-254	0.315217	0.476190
6-731	6	151651061	151651211	-	116.0	0.591	105.000000	287.68	1.64e-188	0.590909	0.305556
6-786	6	154529856	154530006	-	116.0	0.871	93.000000	302.07	1.87e-190	0.782609	0.550000
7-771	7	8706321	8706471	-	116.0	0.658	95.000000	12.11	4.69e-65	0.367089	0.700000
7-747	7	21210125	21210275	-	116.0	0.695	100.000000	201.38	2.55e-174	0.587500	0.878788
7-757	7	25217098	25217248	-	116.0	0.978	98.000000	402.76	6.47e-202	0.641304	0.121212
7-777	7	64361468	64361618	-	116.0	0.753	94.000000	863.05	2.58e-232	0.725275	0.800000
7-719	7	110325548	110325698	+	116.0	0.871	106.000000	128.54	1.70e-156	0.836957	0.666667
7-788	7	132854765	132854915	-	116.0	0.753	93.000000	8.81	1.47e-53	0.263889	0.433962
7-790	7	139032258	139032408	+	116.0	0.667	92.000000	3020.67	2.46e-282	0.663043	0.580645
7-768	7	145807295	145807445	-	116.0	0.828	96.000000	335.63	1.19e-194	0.344828	0.578947
7-792	7	158075021	158075171	-	116.0	0.828	92.000000	188.79	9.37e-172	0.426667	0.488372
7-785	7	167955846	167955996	-	116.0	0.903	94.000000	355.37	6.29e-197	0.489130	0.595745
7-786	7	169492716	169492866	+	116.0	0.968	94.000000	1208.27	9.59e-246	0.847826	0.285714
8-851	8	15101909	15102059	+	116.0	0.903	95.000000	1006.89	1.82e-238	0.641304	0.575758
8-865	8	16696218	16696368	-	116.0	0.559	92.000000	1510.33	1.18e-254	0.304348	0.718750
8-792	8	95563488	95563638	+	116.0	0.926	105.000000	355.37	6.29e-197	0.988636	0.000000
8-823	8	112702353	112702503	+	116.0	0.376	101.000000	262.67	6.86e-185	0.460526	0.658537
8-862	8	129512275	129512425	-	116.0	0.903	93.000000	2013.78	3.84e-266	0.858696	0.230769
8-867	8	144617973	144618123	+	116.0	0.849	92.000000	317.96	1.69e-192	0.673913	0.666667
8-863	8	156004117	156004267	+	116.0	0.946	93.000000	45.08	3.36e-115	0.500000	0.152174
8-830	8	170885664	170885814	+	116.0	0.946	100.000000	167.81	4.48e-167	0.630435	0.529412
9-676	9	20881658	20881808	-	116.0	0.947	96.000000	503.44	8.22e-211	0.967391	0.666667
9-688	9	26643955	26644105	+	116.0	0.989	95.000000	1006.89	1.82e-238	1.000000	0.000000
9-709	9	27012247	27012397	+	116.0	0.796	92.000000	12082.67	0.00e+00	0.902174	0.111111
9-644	9	149778382	149778532	+	116.0	0.634	103.000000	223.75	1.65e-178	0.348837	0.517857
9-699	9	151993241	151993391	-	116.0	0.806	94.000000	604.13	4.40e-218	0.673913	0.600000
1-1458	1	8260006	8260156	+	114.7	0.870	103.000000	103.03	3.79e-146	0.461538	0.795918
1-1582	1	15352710	15352860	+	114.7	0.957	91.000000	314.51	5.39e-190	0.411765	0.600000
1-1583	1	27306608	27306758	-	114.7	0.804	91.000000	351.51	2.23e-194	0.292135	0.650794
1-1567	1	161633972	161634122	-	114.7	0.446	92.000000	284.56	4.72e-186	0.395604	0.636364
1-1571	1	227018656	227018806	-	114.7	0.565	92.000000	663.96	1.85e-219	0.648649	0.576923
1-1590	1	230948537	230948687	-	114.7	0.859	91.000000	2987.83	7.43e-279	0.439560	0.705882
1-1576	1	285211508	285211658	-	114.7	0.924	92.000000	19.72	2.09e-82	0.393939	0.800000
1-1577	1	285855537	285855687	+	114.7	0.436	92.000000	145.75	9.61e-160	0.351648	0.237288
1-1559	1	293714760	293714910	+	114.7	0.774	93.000000	426.83	4.96e-202	0.510870	0.400000
1-1580	1	296269737	296269887	+	114.7	0.348	92.000000	206.06	2.38e-173	0.348315	0.879310
1-1595	1	298205347	298205497	+	114.7	0.946	91.000000	5975.67	3.05e-306	0.769231	0.523810
10-630	10	2469442	2469592	+	114.7	0.880	93.000000	663.96	1.85e-219	0.791209	0.526316
10-644	10	3187427	3187577	+	114.7	0.891	91.000000	271.62	3.20e-184	0.362637	0.844828
10-645	10	5489116	5489266	-	114.7	0.935	91.000000	746.96	4.16e-224	0.879121	0.545455
10-646	10	9140967	9141117	+	114.7	0.989	91.000000	459.67	5.94e-205	0.560440	0.700000
10-648	10	145046560	145046710	+	114.7	0.793	91.000000	1991.89	7.74e-263	0.824176	0.187500
10-649	10	148356589	148356739	+	114.7	0.957	91.000000	89.19	1.68e-140	0.846154	0.142857
2-1085	2	724364	724514	-	114.7	0.750	93.000000	497.97	4.14e-208	0.813187	0.176471
2-1093	2	12026327	12026477	-	114.7	0.750	92.000000	1195.13	1.16e-242	0.197802	0.643836
2-1061	2	30574763	30574913	-	114.7	0.870	97.000000	213.42	9.93e-175	0.534091	0.609756
2-1095	2	171317610	171317760	-	114.7	0.609	92.000000	426.83	4.96e-202	0.208791	0.597222
2-1090	2	193248624	193248774	+	114.7	0.391	93.000000	853.67	2.23e-229	0.506849	0.833333
2-1091	2	202406102	202406252	-	114.7	0.989	93.000000	1195.13	1.16e-242	1.000000	0.000000
2-1101	2	209674753	209674903	+	114.7	0.630	91.000000	11951.33	0.00e+00	0.472527	0.291667
3-1019	3	32410386	32410536	+	114.7	0.870	92.000000	271.62	3.20e-184	0.377778	0.696429
3-1029	3	108529977	108530127	-	114.7	0.989	91.000000	11951.33	0.00e+00	1.000000	0.000000
3-1011	3	154701632	154701782	-	114.7	0.761	93.000000	181.08	2.87e-168	0.714286	0.500000
3-998	3	162738941	162739091	+	114.7	0.978	95.000000	1195.13	1.16e-242	0.956044	0.500000
3-1015	3	192297883	192298033	-	114.7	0.826	93.000000	597.57	2.66e-215	0.333333	0.774194
3-1000	3	202787820	202787970	-	114.7	0.783	95.000000	398.38	2.60e-199	0.648352	0.593750
3-1025	3	231196864	231197014	+	114.7	0.957	92.000000	1493.92	1.78e-251	0.604396	0.333333
4-905	4	67689615	67689765	-	114.7	0.174	91.000000	853.67	2.23e-229	0.151163	0.630137
4-908	4	185025865	185026015	+	114.7	0.957	91.000000	239.03	3.45e-179	0.956044	0.750000
4-892	4	188375360	188375510	+	114.7	0.576	94.000000	135.81	5.67e-157	0.285714	0.630769
4-896	4	201637864	201638014	+	114.7	0.745	93.000000	117.17	3.49e-151	0.508197	0.200000
4-858	4	201929526	201929676	-	114.7	0.946	99.000000	170.73	5.88e-166	0.551724	0.641026
4-911	4	240174099	240174249	+	114.7	0.609	91.000000	199.19	5.13e-172	0.655172	0.600000
5-1159	5	4765972	4766122	+	114.7	0.468	93.000000	597.57	2.66e-215	0.523810	0.875000
5-1119	5	6381933	6382083	+	114.7	0.880	99.000000	66.40	5.47e-129	0.373737	0.435484
5-1162	5	34981422	34981572	+	114.7	0.793	93.000000	459.67	5.94e-205	0.362637	0.344828
