# HOMER Peaks
# Peak finding parameters:
# tag directory = posFile_87_88/
#
# total peaks = 24049
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 3330485.0
# Total tags in peaks = 2982007.0
# Approximate IP efficiency = 89.54%
# tags per bp = 0.001665
# expected tags per peak = 0.125
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 2.282337e-07
# FDR tag threshold = 5.0
# number of putative peaks = 27650
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 3601
#
# cmd = findPeaks posFile_87_88/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
1-1977	1	40812531	40812681	+	84.1	0.828	30.000000	204.30	1.95e-54	0.777778	0.333333
1-1915	1	42492168	42492318	+	84.1	0.690	32.000000	367.73	1.47e-61	0.392857	0.705882
1-2014	1	49611688	49611838	+	84.1	0.621	29.000000	306.44	2.39e-59	0.392857	0.352941
1-2050	1	62460923	62461073	-	84.1	0.966	28.000000	3677.33	1.58e-89	1.000000	0.000000
1-2051	1	68122781	68122931	-	84.1	0.828	28.000000	306.44	2.39e-59	0.392857	0.529412
1-1980	1	72706794	72706944	+	84.1	0.533	30.000000	61.29	6.18e-40	0.142857	0.583333
1-1864	1	84080030	84080180	-	84.1	0.600	34.000000	306.44	2.39e-59	0.230769	0.450000
1-2055	1	91776993	91777143	+	84.1	0.862	28.000000	153.22	5.86e-51	0.391304	0.285714
1-1919	1	102959133	102959283	-	84.1	0.300	32.000000	131.33	4.26e-49	0.550000	1.000000
1-1920	1	108631067	108631217	-	84.1	0.655	32.000000	262.67	1.76e-57	0.678571	0.444444
1-1953	1	139605376	139605526	+	84.1	0.483	31.000000	87.56	3.26e-44	0.714286	0.166667
1-2058	1	160873533	160873683	+	84.1	0.724	28.000000	1838.67	4.20e-81	0.750000	1.000000
1-2020	1	170986604	170986754	-	84.1	0.862	29.000000	1838.67	4.20e-81	0.892857	1.000000
1-2060	1	183337212	183337362	-	84.1	0.655	28.000000	367.73	1.47e-61	0.500000	0.230769
1-2061	1	187375221	187375371	+	84.1	0.966	28.000000	1838.67	4.20e-81	0.464286	0.266667
1-2062	1	192967649	192967799	-	84.1	0.966	28.000000	68.10	3.39e-41	0.647059	0.333333
1-2065	1	211586095	211586245	-	84.1	0.897	28.000000	65.67	9.24e-41	0.928571	0.000000
1-1900	1	218293893	218294043	+	84.1	0.966	33.000000	108.16	9.34e-47	0.892857	0.333333
1-1994	1	225187478	225187628	+	84.1	0.897	30.000000	919.33	1.11e-72	0.785714	0.500000
1-2067	1	229248300	229248450	+	84.1	0.690	28.000000	1838.67	4.20e-81	0.714286	0.125000
1-2068	1	237903069	237903219	-	84.1	0.966	28.000000	459.67	2.89e-64	1.000000	0.000000
1-2030	1	241559630	241559780	+	84.1	0.862	29.000000	306.44	2.39e-59	0.892857	0.666667
1-2072	1	255144426	255144576	+	84.1	0.621	28.000000	131.33	4.26e-49	0.333333	0.187500
1-2073	1	257637849	257637999	-	84.1	0.931	28.000000	229.83	7.31e-56	0.928571	0.500000
1-1998	1	270774081	270774231	-	84.1	0.700	30.000000	183.87	3.66e-53	0.482759	0.733333
1-1999	1	276138797	276138947	+	84.1	0.966	30.000000	306.44	2.39e-59	0.760000	1.000000
1-2006	1	295955993	295956143	+	84.1	0.724	30.000000	167.15	5.21e-52	0.576923	0.909091
1-2043	1	296974398	296974548	+	84.1	0.690	29.000000	262.67	1.76e-57	0.428571	0.437500
10-789	10	4269565	4269715	-	84.1	0.933	29.000000	262.67	1.76e-57	0.318182	0.666667
10-689	10	8796779	8796929	-	84.1	0.966	38.000000	68.10	3.39e-41	0.892857	1.000000
10-790	10	10296389	10296539	-	84.1	0.793	29.000000	52.53	4.29e-38	0.500000	0.142857
10-802	10	27281696	27281846	-	84.1	0.724	28.000000	262.67	1.76e-57	0.642857	0.700000
10-803	10	36031819	36031969	+	84.1	0.966	28.000000	1838.67	4.20e-81	0.714286	0.500000
10-749	10	71187888	71188038	+	84.1	0.345	33.000000	122.58	2.89e-48	0.368421	0.750000
10-794	10	76241363	76241513	-	84.1	0.793	29.000000	367.73	1.47e-61	0.535714	0.846154
10-805	10	76419976	76420126	-	84.1	0.931	28.000000	83.58	1.18e-43	0.964286	1.000000
10-795	10	90782737	90782887	+	84.1	0.517	29.000000	612.89	9.33e-68	0.535714	0.923077
10-807	10	108872558	108872708	-	84.1	0.966	28.000000	1838.67	4.20e-81	0.964286	0.000000
10-808	10	121991078	121991228	+	84.1	0.414	28.000000	1838.67	4.20e-81	0.392857	0.647059
10-810	10	125557299	125557449	+	84.1	0.759	28.000000	612.89	9.33e-68	0.428571	0.625000
10-784	10	126517035	126517185	-	84.1	0.828	30.000000	459.67	2.89e-64	0.923077	1.000000
10-813	10	136728830	136728980	-	84.1	0.828	28.000000	306.44	2.39e-59	0.705882	0.000000
10-814	10	145533020	145533170	+	84.1	0.931	28.000000	459.67	2.89e-64	0.821429	1.000000
10-815	10	145763092	145763242	+	84.1	0.483	28.000000	1838.67	4.20e-81	0.285714	0.550000
10-774	10	148364591	148364741	-	84.1	0.931	31.000000	14.14	9.81e-23	0.407407	0.937500
2-1372	2	2550480	2550630	-	84.1	0.159	29.000000	204.30	1.95e-54	0.892857	0.666667
2-1345	2	3397577	3397727	-	84.1	0.828	30.000000	919.33	1.11e-72	0.285714	0.350000
2-1404	2	4472178	4472328	-	84.1	0.897	28.000000	65.67	9.24e-41	0.392857	0.470588
2-1320	2	5077159	5077309	-	84.1	0.621	31.000000	5.30	3.56e-12	0.900000	1.000000
2-1406	2	6133208	6133358	+	84.1	0.966	28.000000	3677.33	1.58e-89	0.785714	1.000000
2-1374	2	7661537	7661687	+	84.1	0.966	29.000000	204.30	1.95e-54	0.562500	0.142857
2-1407	2	8505487	8505637	+	84.1	0.862	28.000000	612.89	9.33e-68	0.571429	0.666667
2-1350	2	10523694	10523844	-	84.1	0.276	30.000000	367.73	1.47e-61	0.222222	0.666667
2-1408	2	10793822	10793972	-	84.1	0.276	28.000000	8.93	1.28e-17	0.611111	0.000000
2-1377	2	13008395	13008545	+	84.1	0.966	29.000000	306.44	2.39e-59	1.000000	0.000000
2-1409	2	14908204	14908354	-	84.1	0.897	28.000000	183.87	3.66e-53	0.777778	0.500000
2-1379	2	16570545	16570695	-	84.1	0.414	29.000000	122.58	2.89e-48	0.241379	0.545455
2-1380	2	19611601	19611751	+	84.1	0.345	29.000000	39.97	7.64e-35	0.357143	0.777778
2-1411	2	22250882	22251032	+	84.1	0.931	28.000000	229.83	7.31e-56	0.928571	0.500000
2-1413	2	33632730	33632880	+	84.1	0.931	28.000000	183.87	3.66e-53	0.928571	0.500000
2-1414	2	33984740	33984890	-	84.1	0.828	28.000000	1838.67	4.20e-81	0.750000	0.285714
2-1385	2	34245509	34245659	+	84.1	0.897	29.000000	49.69	1.97e-37	0.730769	1.000000
2-1386	2	39335590	39335740	-	84.1	0.966	29.000000	229.83	7.31e-56	0.571429	0.083333
2-1324	2	45426522	45426672	-	84.1	0.966	31.000000	229.83	7.31e-56	0.961538	1.000000
2-1326	2	60432706	60432856	-	84.1	0.621	31.000000	39.97	7.64e-35	0.535714	0.769231
2-1390	2	60907766	60907916	-	84.1	0.931	29.000000	131.33	4.26e-49	0.857143	0.000000
2-1391	2	70544003	70544153	-	84.1	0.933	29.000000	12.10	5.66e-21	0.333333	0.562500
2-1392	2	86881804	86881954	-	84.1	0.931	29.000000	262.67	1.76e-57	0.785714	0.166667
2-1416	2	89354723	89354873	+	84.1	0.793	28.000000	612.89	9.33e-68	0.357143	0.555556
2-1393	2	104591081	104591231	+	84.1	0.621	29.000000	108.16	9.34e-47	0.541667	0.363636
2-1327	2	114971495	114971645	+	84.1	0.966	31.000000	24.19	6.43e-29	0.750000	0.600000
2-1395	2	145624160	145624310	-	84.1	0.793	29.000000	459.67	2.89e-64	0.392857	0.470588
2-1421	2	149836536	149836686	+	84.1	0.966	28.000000	919.33	1.11e-72	0.608696	0.666667
2-1423	2	169336905	169337055	+	84.1	0.966	28.000000	153.22	5.86e-51	0.892857	0.333333
2-1424	2	169782814	169782964	-	84.1	0.966	28.000000	3677.33	1.58e-89	1.000000	0.000000
2-1397	2	184567525	184567675	+	84.1	0.345	29.000000	114.92	1.74e-47	0.444444	0.400000
2-1427	2	198252800	198252950	-	84.1	0.931	28.000000	367.73	1.47e-61	0.821429	0.800000
2-1428	2	202537640	202537790	-	84.1	0.966	28.000000	3677.33	1.58e-89	1.000000	0.000000
2-1431	2	209682514	209682664	-	84.1	0.759	28.000000	229.83	7.31e-56	0.307692	0.611111
2-1400	2	214508616	214508766	+	84.1	0.621	29.000000	459.67	2.89e-64	0.571429	0.583333
2-1402	2	218696402	218696552	+	84.1	0.655	29.000000	262.67	1.76e-57	0.642857	0.500000
2-1434	2	225797144	225797294	-	84.1	0.552	28.000000	612.89	9.33e-68	0.250000	0.833333
2-1435	2	234096996	234097146	-	84.1	0.966	28.000000	153.22	5.86e-51	0.928571	0.000000
2-1436	2	235069619	235069769	+	84.1	0.759	28.000000	1838.67	4.20e-81	0.785714	0.500000
3-1197	3	1304456	1304606	-	84.1	0.862	36.000000	108.16	9.34e-47	0.444444	0.066667
3-1341	3	1975504	1975654	+	84.1	0.759	30.000000	25.90	1.03e-29	0.703704	0.625000
3-1399	3	2450825	2450975	-	84.1	0.966	28.000000	919.33	1.11e-72	0.807692	0.200000
3-1400	3	3030575	3030725	-	84.1	0.586	28.000000	306.44	2.39e-59	0.185185	0.772727
3-1342	3	3830100	3830250	+	84.1	0.793	30.000000	70.72	1.20e-41	0.714286	0.625000
3-1402	3	10455249	10455399	+	84.1	0.931	28.000000	122.58	2.89e-48	0.964286	0.000000
3-1373	3	15237483	15237633	+	84.1	0.897	29.000000	919.33	1.11e-72	0.346154	0.000000
3-1404	3	19770309	19770459	+	84.1	0.931	28.000000	306.44	2.39e-59	0.857143	0.750000
3-1407	3	22396950	22397100	-	84.1	0.759	28.000000	36.77	7.42e-34	0.714286	0.250000
3-1377	3	38600257	38600407	+	84.1	0.207	29.000000	153.22	5.86e-51	0.272727	0.562500
3-1378	3	41136924	41137074	-	84.1	0.379	29.000000	1838.67	4.20e-81	0.647059	0.666667
3-1410	3	55031973	55032123	-	84.1	0.586	28.000000	153.22	5.86e-51	0.894737	0.500000
3-1285	3	66240794	66240944	+	84.1	0.724	32.000000	262.67	1.76e-57	1.000000	0.000000
3-1411	3	90426139	90426289	-	84.1	0.724	28.000000	367.73	1.47e-61	0.450000	0.545455
3-1412	3	109190390	109190540	+	84.1	0.966	28.000000	7.93	2.43e-16	1.000000	0.000000
3-1413	3	115746852	115747002	+	84.1	0.345	28.000000	167.15	5.21e-52	0.285714	0.500000
3-1414	3	137176339	137176489	-	84.1	0.552	28.000000	919.33	1.11e-72	0.750000	0.571429
3-1415	3	138430317	138430467	+	84.1	0.966	28.000000	3677.33	1.58e-89	0.576923	1.000000
3-1382	3	139897270	139897420	-	84.1	0.931	29.000000	1838.67	4.20e-81	0.535714	0.000000
3-1416	3	145774122	145774272	-	84.1	0.897	28.000000	262.67	1.76e-57	0.357143	0.333333
3-1417	3	148688066	148688216	-	84.1	0.897	28.000000	612.89	9.33e-68	0.444444	0.266667
3-1388	3	168528489	168528639	+	84.1	0.793	29.000000	61.29	6.18e-40	0.428571	0.687500
3-1418	3	169087179	169087329	+	84.1	0.897	28.000000	612.89	9.33e-68	0.740741	0.000000
3-1188	3	170265325	170265475	+	84.1	0.931	37.000000	87.56	3.26e-44	0.777778	0.833333
3-1390	3	179031342	179031492	+	84.1	0.793	29.000000	229.83	7.31e-56	0.444444	0.600000
3-1419	3	179268454	179268604	+	84.1	0.966	28.000000	79.94	4.04e-43	0.350000	0.692308
3-1420	3	184211265	184211415	-	84.1	0.690	28.000000	1838.67	4.20e-81	0.714286	0.375000
3-1331	3	194412201	194412351	+	84.1	0.759	31.000000	262.67	1.76e-57	0.785714	0.166667
3-1421	3	195677300	195677450	-	84.1	0.552	28.000000	59.31	1.53e-39	0.761905	0.000000
3-1297	3	198590080	198590230	+	84.1	0.966	32.000000	459.67	2.89e-64	0.964286	0.000000
3-1392	3	200107626	200107776	+	84.1	0.500	29.000000	229.83	7.31e-56	0.321429	0.368421
3-1422	3	202905428	202905578	-	84.1	0.724	28.000000	63.40	2.43e-40	0.392857	0.588235
3-1423	3	204664138	204664288	-	84.1	0.862	28.000000	3677.33	1.58e-89	0.857143	0.500000
3-1424	3	207087507	207087657	+	84.1	0.828	28.000000	3677.33	1.58e-89	0.428571	0.500000
3-1425	3	207147135	207147285	+	84.1	0.897	28.000000	262.67	1.76e-57	0.392857	0.588235
3-1363	3	209720917	209721067	+	84.1	0.966	30.000000	459.67	2.89e-64	0.678571	0.777778
3-1426	3	213738711	213738861	-	84.1	0.759	28.000000	1838.67	4.20e-81	0.464286	0.800000
3-1427	3	214945522	214945672	-	84.1	0.966	28.000000	3677.33	1.58e-89	0.928571	0.000000
3-1299	3	221653090	221653240	+	84.1	0.966	32.000000	55.72	8.52e-39	0.700000	0.333333
3-1430	3	223832050	223832200	-	84.1	0.690	28.000000	61.29	6.18e-40	0.250000	0.619048
3-1367	3	224251407	224251557	-	84.1	0.552	30.000000	7.44	1.13e-15	0.357143	0.444444
3-1431	3	230611403	230611553	+	84.1	0.483	28.000000	114.92	1.74e-47	0.666667	0.000000
4-1210	4	6601534	6601684	+	84.1	0.310	29.000000	612.89	9.33e-68	0.444444	0.900000
4-1192	4	15724054	15724204	-	84.1	0.586	30.000000	612.89	9.33e-68	0.761905	0.400000
4-1226	4	18605387	18605537	-	84.1	0.310	28.000000	919.33	1.11e-72	0.321429	0.368421
4-1227	4	19462045	19462195	-	84.1	0.241	28.000000	108.16	9.34e-47	0.259259	0.550000
4-1116	4	40005701	40005851	+	84.1	0.690	34.000000	153.22	5.86e-51	0.714286	0.500000
4-1229	4	42166961	42167111	+	84.1	0.828	28.000000	204.30	1.95e-54	0.464286	0.400000
4-1212	4	57827157	57827307	+	84.1	0.793	29.000000	229.83	7.31e-56	0.423077	0.466667
4-1230	4	67098161	67098311	-	84.1	0.724	28.000000	459.67	2.89e-64	0.214286	0.363636
4-1231	4	128873844	128873994	+	84.1	0.483	28.000000	306.44	2.39e-59	0.500000	0.285714
4-1161	4	138180473	138180623	+	84.1	0.931	32.000000	70.72	1.20e-41	0.857143	0.500000
4-1232	4	152424109	152424259	+	84.1	0.793	28.000000	306.44	2.39e-59	0.785714	0.166667
4-1236	4	168887159	168887309	-	84.1	0.517	28.000000	1838.67	4.20e-81	0.464286	0.200000
4-1237	4	177660073	177660223	-	84.1	0.931	28.000000	367.73	1.47e-61	0.964286	0.000000
4-1238	4	179851302	179851452	-	84.1	0.966	28.000000	114.92	1.74e-47	0.428571	0.416667
4-1240	4	190584892	190585042	-	84.1	0.862	28.000000	919.33	1.11e-72	0.892857	0.000000
4-1241	4	195974790	195974940	-	84.1	0.724	28.000000	6.09	1.40e-13	0.321429	0.421053
4-1244	4	234750933	234751083	-	84.1	0.690	28.000000	612.89	9.33e-68	0.653846	0.222222
4-1208	4	237855499	237855649	+	84.1	0.966	30.000000	31.70	4.19e-32	0.428571	0.312500
4-1245	4	238226319	238226469	-	84.1	0.700	28.000000	306.44	2.39e-59	0.357143	0.833333
4-1246	4	238712084	238712234	-	84.1	0.931	28.000000	612.89	9.33e-68	0.535714	0.846154
4-1191	4	241550769	241550919	+	84.1	0.719	31.000000	229.83	7.31e-56	0.678571	0.333333
4-1247	4	241628533	241628683	+	84.1	0.759	28.000000	612.89	9.33e-68	0.321429	0.368421
5-1463	5	1722482	1722632	+	84.1	0.621	30.000000	306.44	2.39e-59	0.464286	0.600000
5-1522	5	12044248	12044398	+	84.1	0.931	28.000000	612.89	9.33e-68	0.409091	0.692308
5-1524	5	15533038	15533188	+	84.1	0.966	28.000000	612.89	9.33e-68	1.000000	0.000000
5-1396	5	20825303	20825453	+	84.1	0.724	33.000000	262.67	1.76e-57	0.826087	1.000000
5-1446	5	22675506	22675656	+	84.1	0.690	31.000000	54.08	1.94e-38	0.714286	0.625000
5-1525	5	29465931	29466081	-	84.1	0.690	28.000000	306.44	2.39e-59	0.642857	0.400000
5-1398	5	45616572	45616722	+	84.1	0.793	33.000000	367.73	1.47e-61	0.851852	0.250000
5-1526	5	50372123	50372273	+	84.1	0.828	28.000000	204.30	1.95e-54	0.821429	0.200000
5-1527	5	52772495	52772645	+	84.1	0.655	28.000000	167.15	5.21e-52	0.678571	0.333333
5-1499	5	55961081	55961231	-	84.1	0.103	29.000000	167.15	5.21e-52	0.272727	0.562500
5-1529	5	62712606	62712756	-	84.1	0.897	28.000000	919.33	1.11e-72	0.714286	0.625000
5-1449	5	74370651	74370801	-	84.1	0.862	31.000000	204.30	1.95e-54	0.892857	0.666667
5-1503	5	100051403	100051553	-	84.1	0.966	29.000000	47.15	8.36e-37	0.555556	0.500000
5-1453	5	118467274	118467424	+	84.1	0.586	31.000000	262.67	1.76e-57	0.739130	0.666667
5-1534	5	133369532	133369682	+	84.1	0.414	28.000000	612.89	9.33e-68	0.357143	0.555556
5-1536	5	170067388	170067538	-	84.1	0.931	28.000000	47.15	8.36e-37	0.892857	0.666667
5-1538	5	179903898	179904048	-	84.1	0.897	28.000000	367.73	1.47e-61	0.461538	0.571429
5-1539	5	188007883	188008033	-	84.1	0.897	28.000000	262.67	1.76e-57	0.892857	1.000000
5-1513	5	200739602	200739752	+	84.1	0.241	29.000000	919.33	1.11e-72	0.350000	0.615385
5-1517	5	208446077	208446227	-	84.1	0.897	29.000000	229.83	7.31e-56	0.814815	0.600000
5-1541	5	209033242	209033392	+	84.1	0.828	28.000000	612.89	9.33e-68	0.857143	1.000000
5-1542	5	209621033	209621183	-	84.1	0.828	28.000000	367.73	1.47e-61	0.714286	0.250000
5-1543	5	210724106	210724256	+	84.1	0.759	28.000000	54.08	1.94e-38	0.535714	0.307692
5-1518	5	215891462	215891612	+	84.1	0.828	29.000000	32.83	1.62e-32	0.464286	0.533333
5-1544	5	216605928	216606078	-	84.1	0.793	28.000000	919.33	1.11e-72	0.851852	1.000000
6-1036	6	1541579	1541729	-	84.1	0.655	28.000000	47.15	8.36e-37	0.464286	0.266667
6-1023	6	9499060	9499210	-	84.1	0.793	29.000000	108.16	9.34e-47	0.793103	0.166667
6-1037	6	13707785	13707935	+	84.1	0.966	28.000000	1838.67	4.20e-81	1.000000	0.000000
6-1040	6	38115776	38115926	-	84.1	0.966	28.000000	3677.33	1.58e-89	1.000000	0.000000
6-1041	6	77166426	77166576	-	84.1	0.966	28.000000	141.44	5.43e-50	1.000000	0.000000
6-1042	6	83866692	83866842	+	84.1	0.897	28.000000	70.72	1.20e-41	0.464286	0.600000
6-1043	6	86936772	86936922	+	84.1	0.897	28.000000	1838.67	4.20e-81	0.678571	0.777778
6-1044	6	96837945	96838095	+	84.1	0.586	28.000000	91.93	8.45e-45	0.407407	0.625000
6-1048	6	126869541	126869691	-	84.1	0.310	28.000000	183.87	3.66e-53	0.346154	0.705882
6-1049	6	132310142	132310292	+	84.1	0.966	28.000000	3677.33	1.58e-89	0.409091	0.461538
6-1013	6	135325806	135325956	+	84.1	0.966	30.000000	204.30	1.95e-54	0.518519	0.230769
6-943	6	143595898	143596048	+	84.1	0.897	34.000000	122.58	2.89e-48	0.863636	0.000000
6-1050	6	146184738	146184888	-	84.1	0.828	28.000000	183.87	3.66e-53	0.857143	0.000000
6-1018	6	153978582	153978732	+	84.1	0.433	30.000000	5.22	4.94e-12	0.370370	0.470588
6-1034	6	162152068	162152218	+	84.1	0.966	29.000000	919.33	1.11e-72	0.464286	0.066667
6-1021	6	162304933	162305083	+	84.1	0.966	30.000000	68.10	3.39e-41	1.000000	0.000000
6-1055	6	167230774	167230924	+	84.1	0.400	28.000000	3677.33	1.58e-89	0.607143	0.363636
7-1026	7	1304798	1304948	+	84.1	0.966	28.000000	367.73	1.47e-61	0.571429	0.500000
7-990	7	2874977	2875127	-	84.1	0.655	30.000000	24.85	3.14e-29	0.703704	0.625000
7-1029	7	34235335	34235485	+	84.1	0.207	28.000000	1838.67	4.20e-81	0.461538	0.428571
7-1011	7	44044131	44044281	+	84.1	0.966	29.000000	39.97	7.64e-35	0.916667	1.000000
7-1015	7	119075570	119075720	-	84.1	0.276	29.000000	183.87	3.66e-53	0.269231	0.473684
7-1032	7	121216178	121216328	+	84.1	0.828	28.000000	306.44	2.39e-59	0.178571	0.347826
7-1017	7	127613249	127613399	+	84.1	0.586	29.000000	306.44	2.39e-59	0.357143	0.222222
7-1035	7	131474924	131475074	+	84.1	0.897	28.000000	76.61	1.31e-42	0.964286	0.000000
7-1037	7	139032264	139032414	+	84.1	0.759	28.000000	3677.33	1.58e-89	0.750000	0.142857
7-1019	7	144904022	144904172	-	84.1	0.828	29.000000	919.33	1.11e-72	0.857143	0.500000
7-1001	7	154738516	154738666	+	84.1	0.759	30.000000	122.58	2.89e-48	0.518519	0.615385
7-1038	7	157396083	157396233	-	84.1	0.931	28.000000	48.39	4.10e-37	0.629630	0.200000
7-1039	7	158336611	158336761	+	84.1	0.828	28.000000	919.33	1.11e-72	0.518519	0.384615
7-1040	7	159175104	159175254	-	84.1	0.690	28.000000	87.56	3.26e-44	0.714286	0.625000
7-1022	7	159621105	159621255	+	84.1	0.690	29.000000	262.67	1.76e-57	0.960000	0.000000
7-1041	7	170606858	170607008	+	84.1	0.966	28.000000	87.56	3.26e-44	0.730769	0.857143
8-1148	8	3394815	3394965	+	84.1	0.897	28.000000	3677.33	1.58e-89	0.464286	0.733333
8-1149	8	4171632	4171782	+	84.1	0.966	28.000000	1838.67	4.20e-81	0.428571	0.812500
8-1123	8	5912781	5912931	-	84.1	0.828	29.000000	102.15	4.56e-46	0.535714	0.846154
8-1150	8	7428157	7428307	+	84.1	0.276	28.000000	919.33	1.11e-72	0.800000	0.500000
8-1151	8	11538043	11538193	-	84.1	0.966	28.000000	612.89	9.33e-68	0.857143	0.750000
8-1152	8	13200482	13200632	+	84.1	0.828	28.000000	183.87	3.66e-53	0.653846	0.222222
8-1153	8	21815011	21815161	+	84.1	0.483	28.000000	122.58	2.89e-48	0.357143	0.722222
8-1154	8	29157184	29157334	-	84.1	0.931	28.000000	1838.67	4.20e-81	1.000000	0.000000
8-1155	8	33055773	33055923	-	84.1	0.793	28.000000	1838.67	4.20e-81	0.821429	0.800000
8-1157	8	96988662	96988812	-	84.1	0.310	28.000000	367.73	1.47e-61	0.321429	0.473684
8-1111	8	119172013	119172163	-	84.1	0.867	30.000000	229.83	7.31e-56	0.551724	0.307692
8-1137	8	138877225	138877375	+	84.1	0.758	29.000000	6.13	1.20e-13	0.379310	0.444444
8-1159	8	142535836	142535986	+	84.1	0.966	28.000000	68.10	3.39e-41	1.000000	0.000000
8-1160	8	144123397	144123547	+	84.1	0.690	28.000000	919.33	1.11e-72	0.535714	0.615385
8-1161	8	146800812	146800962	+	84.1	0.448	28.000000	13.62	2.62e-22	0.392857	0.235294
8-1162	8	155891680	155891830	-	84.1	0.828	28.000000	3677.33	1.58e-89	0.821429	0.200000
8-1140	8	159425726	159425876	+	84.1	0.931	29.000000	167.15	5.21e-52	0.821429	0.600000
8-1065	8	162588196	162588346	+	84.1	0.621	33.000000	15.72	6.21e-24	0.666667	0.222222
8-1144	8	166354881	166355031	-	84.1	0.310	29.000000	153.22	5.86e-51	0.470588	0.333333
9-911	9	12269635	12269785	+	84.1	0.931	29.000000	919.33	1.11e-72	0.678571	0.777778
9-922	9	54415155	54415305	+	84.1	0.724	28.000000	3677.33	1.58e-89	0.714286	1.000000
9-899	9	64694998	64695148	+	84.1	0.931	30.000000	919.33	1.11e-72	0.964286	0.000000
9-915	9	102108837	102108987	-	84.1	0.931	29.000000	262.67	1.76e-57	1.000000	0.000000
9-833	9	113544955	113545105	-	84.1	0.724	35.000000	167.15	5.21e-52	0.655172	0.400000
9-926	9	124408565	124408715	+	84.1	0.655	28.000000	612.89	9.33e-68	0.500000	0.615385
9-906	9	133651490	133651640	-	84.1	0.276	30.000000	459.67	2.89e-64	0.214286	0.681818
9-928	9	135509513	135509663	+	84.1	0.759	28.000000	919.33	1.11e-72	0.428571	0.687500
9-931	9	139775706	139775856	-	84.1	0.931	28.000000	70.72	1.20e-41	0.391304	0.642857
9-932	9	144753866	144754016	+	84.1	0.448	28.000000	3677.33	1.58e-89	0.285714	0.650000
9-933	9	145427509	145427659	-	84.1	0.966	28.000000	114.92	1.74e-47	1.000000	0.000000
9-936	9	150084586	150084736	-	84.1	0.724	28.000000	1838.67	4.20e-81	0.571429	0.250000
9-811	9	152791027	152791177	+	84.1	0.759	37.000000	108.16	9.34e-47	0.785714	1.000000
9-920	9	154731572	154731722	-	84.1	0.966	29.000000	367.73	1.47e-61	0.500000	0.714286
scaffold_473-1	scaffold_473	1	79	+	84.1	0.900	29.000000	3808.67	4.14e-93	0.928571	0.000000
1-1970	1	4048945	4049095	-	81.1	0.931	30.000000	22.44	4.24e-27	1.000000	0.000000
1-2081	1	4871002	4871152	-	81.1	0.643	27.000000	197.00	3.98e-52	0.720000	0.142857
1-2082	1	5713124	5713274	+	81.1	0.643	27.000000	3546.00	5.80e-86	0.692308	0.750000
1-2083	1	6919135	6919285	-	81.1	0.786	27.000000	38.54	3.05e-33	0.444444	0.533333
1-2084	1	12143568	12143718	+	81.1	0.571	27.000000	34.10	7.64e-32	0.615385	0.200000
1-2085	1	16356060	16356210	-	81.1	0.857	27.000000	591.00	5.72e-65	0.296296	0.526316
1-2086	1	17240269	17240419	+	81.1	0.679	27.000000	443.25	1.33e-61	0.518519	0.615385
1-2013	1	38873934	38874084	+	81.1	0.250	29.000000	118.20	3.55e-46	0.269231	0.684211
1-2087	1	42025680	42025830	-	81.1	0.464	27.000000	886.50	1.02e-69	0.148148	0.391304
1-2088	1	43987060	43987210	-	81.1	0.929	27.000000	3546.00	5.80e-86	0.962963	1.000000
1-2089	1	79222864	79223014	-	81.1	0.964	27.000000	1773.00	7.73e-78	1.000000	0.000000
1-2053	1	80442525	80442675	-	81.1	0.250	28.000000	98.50	4.66e-44	0.296296	0.631579
1-2090	1	82164771	82164921	-	81.1	0.893	27.000000	886.50	1.02e-69	0.851852	0.250000
1-2092	1	92796759	92796909	-	81.1	0.897	27.000000	6.93	1.94e-14	0.866667	0.000000
1-2056	1	97682291	97682441	+	81.1	0.464	28.000000	147.75	8.98e-49	0.481481	0.714286
1-2094	1	117438560	117438710	+	81.1	0.393	27.000000	3546.00	5.80e-86	0.333333	0.444444
1-1986	1	140330828	140330978	-	81.1	0.821	30.000000	161.18	8.70e-50	0.884615	0.333333
1-1987	1	157192887	157193037	-	81.1	0.500	30.000000	80.59	9.88e-42	0.370370	0.764706
1-2022	1	180551215	180551365	-	81.1	0.929	29.000000	136.38	7.68e-48	0.541667	0.636364
1-2024	1	187433341	187433491	+	81.1	0.516	29.000000	4.48	3.29e-10	0.571429	0.555556
1-2098	1	189434003	189434153	+	81.1	0.714	27.000000	23.96	7.80e-28	0.296296	0.631579
1-2026	1	198967552	198967702	-	81.1	0.643	29.000000	161.18	8.70e-50	0.944444	0.000000
1-2100	1	206307904	206308054	-	81.1	0.929	27.000000	1773.00	7.73e-78	0.962963	0.000000
1-2102	1	218407168	218407318	+	81.1	0.750	27.000000	886.50	1.02e-69	0.333333	0.555556
