# HOMER Peaks
# Peak finding parameters:
# tag directory = posFile_85_86/
#
# total peaks = 25136
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 5587794.0
# Total tags in peaks = 5118242.0
# Approximate IP efficiency = 91.60%
# tags per bp = 0.002794
# expected tags per peak = 0.210
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 9.827484e-08
# FDR tag threshold = 6.0
# number of putative peaks = 28006
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 2870
#
# cmd = findPeaks posFile_85_86/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
2-987	2	178521212	178521362	+	132.4	0.973	78.000000	323.96	8.48e-156	0.972973	0.500000
2-1018	2	191073695	191073845	+	132.4	0.333	74.000000	194.37	1.90e-139	0.273973	0.415094
2-976	2	197529425	197529575	-	132.4	0.829	79.000000	86.77	9.83e-114	0.837838	0.833333
2-1019	2	200105164	200105314	+	132.4	0.920	74.000000	2429.67	1.82e-220	0.486486	0.789474
2-1020	2	206724885	206725035	-	132.4	0.867	74.000000	107.99	1.09e-120	0.810811	0.357143
2-1023	2	234155469	234155619	-	132.4	0.920	74.000000	4859.33	9.78e-243	0.445946	0.487805
3-940	3	2775936	2776086	+	132.4	0.680	75.000000	186.90	3.41e-138	0.708333	0.380952
3-920	3	5995422	5995572	+	132.4	0.868	77.000000	404.94	5.98e-163	0.311688	0.245283
3-949	3	13323901	13324051	-	132.4	0.840	74.000000	809.89	3.47e-185	0.770270	0.588235
3-950	3	19947945	19948095	+	132.4	0.413	74.000000	539.93	3.56e-172	0.378378	0.847826
3-953	3	71264079	71264229	+	132.4	0.560	74.000000	971.87	4.87e-191	0.350000	0.615385
3-943	3	144724059	144724209	-	132.4	0.227	75.000000	373.79	2.20e-160	0.213115	0.541667
3-955	3	164214183	164214333	+	132.4	0.853	74.000000	220.88	1.55e-143	0.375000	0.666667
3-889	3	187769207	187769357	+	132.4	0.960	81.000000	173.55	7.97e-136	0.821918	0.461538
3-959	3	205222615	205222765	-	132.4	0.267	74.000000	539.93	3.56e-172	0.617647	0.538462
3-948	3	213412530	213412680	+	132.4	0.440	75.000000	404.94	5.98e-163	0.424658	0.476190
3-960	3	213856324	213856474	+	132.4	0.800	74.000000	138.84	1.06e-128	0.662162	0.520000
3-961	3	216733798	216733948	-	132.4	0.440	74.000000	809.89	3.47e-185	0.338028	0.659574
4-885	4	43677440	43677590	+	132.4	0.573	74.000000	4859.33	9.78e-243	0.581081	0.193548
4-886	4	60265626	60265776	+	132.4	0.360	74.000000	4859.33	9.78e-243	0.393939	0.575000
4-850	4	173658655	173658805	-	132.4	0.813	79.000000	242.97	1.38e-146	0.600000	0.300000
4-874	4	215797853	215798003	+	132.4	0.800	76.000000	539.93	3.56e-172	0.540541	0.676471
5-1057	5	3530263	3530413	+	132.4	0.689	74.000000	63.11	1.24e-103	0.608108	0.275862
5-1058	5	8470917	8471067	-	132.4	0.920	74.000000	91.69	1.75e-115	0.418919	0.627907
5-1060	5	48865211	48865361	+	132.4	0.907	74.000000	809.89	3.47e-185	0.918919	0.833333
5-1053	5	67211556	67211706	-	132.4	0.800	75.000000	121.48	1.93e-124	0.808219	0.285714
5-1061	5	138838704	138838854	+	132.4	0.480	74.000000	1214.83	3.33e-198	0.295775	0.460000
5-1062	5	165125249	165125399	-	132.4	0.853	74.000000	2429.67	1.82e-220	0.770270	0.588235
5-1063	5	172514287	172514437	+	132.4	0.493	74.000000	441.76	9.71e-166	0.310811	0.549020
5-1040	5	207782976	207783126	-	132.4	0.280	77.000000	539.93	3.56e-172	0.200000	0.616667
6-725	6	8143912	8144062	-	132.4	0.600	74.000000	30.56	7.29e-81	0.547945	0.242424
6-726	6	22306768	22306918	+	132.4	0.773	74.000000	9718.67	5.22e-265	0.743243	0.684211
6-678	6	81867600	81867750	-	132.4	0.987	81.000000	52.82	5.21e-98	0.986486	1.000000
6-654	6	123912407	123912557	+	132.4	0.693	86.000000	173.55	7.97e-136	0.459459	0.550000
6-721	6	124548797	124548947	-	132.4	0.813	75.000000	1214.83	3.33e-198	0.351351	0.687500
6-689	6	125273024	125273174	-	132.4	0.825	79.000000	485.93	8.53e-169	0.250000	0.703704
6-712	6	141801140	141801290	+	132.4	0.933	76.000000	269.96	5.86e-150	0.932432	0.800000
6-644	6	151039610	151039760	-	132.4	0.947	88.000000	37.96	1.25e-87	0.337662	0.372549
6-717	6	164398307	164398457	+	132.4	0.818	76.000000	82.36	4.46e-112	0.828947	0.461538
7-724	7	111688506	111688656	+	132.4	0.547	74.000000	607.42	5.92e-176	0.351351	0.583333
7-726	7	137653965	137654115	-	132.4	0.600	74.000000	4859.33	9.78e-243	0.378378	0.347826
7-702	7	144235263	144235413	+	132.4	0.787	78.000000	211.28	4.10e-142	0.452055	0.225000
7-727	7	145271382	145271532	-	132.4	0.933	74.000000	2429.67	1.82e-220	0.770270	0.647059
7-707	7	153286333	153286483	-	132.4	0.282	78.000000	1214.83	3.33e-198	0.758621	0.428571
8-816	8	4643903	4644053	+	132.4	0.467	74.000000	2429.67	1.82e-220	0.308824	0.425532
8-789	8	8294297	8294447	-	132.4	0.280	78.000000	77.13	5.39e-110	0.392157	0.451613
8-803	8	64175368	64175518	-	132.4	0.933	76.000000	404.94	5.98e-163	0.837838	0.166667
9-662	9	1328383	1328533	+	132.4	0.920	75.000000	607.42	5.92e-176	0.918919	0.500000
9-654	9	15386582	15386732	-	132.4	0.907	77.000000	269.96	5.86e-150	0.323944	0.166667
9-668	9	101747226	101747376	+	132.4	0.800	74.000000	1619.78	1.92e-207	0.365079	0.475000
9-669	9	122195960	122196110	+	132.4	0.933	74.000000	50.62	1.14e-96	0.959459	0.666667
9-666	9	129226899	129227049	-	132.4	0.573	75.000000	607.42	5.92e-176	0.243243	0.767857
9-671	9	130759489	130759639	+	132.4	0.973	74.000000	4859.33	9.78e-243	0.243243	0.785714
9-650	9	147169668	147169818	-	132.4	0.613	78.000000	186.90	3.41e-138	0.346667	0.571429
scaffold_450-1	scaffold_450	1	58	+	132.4	0.456	82.000000	731.71	1.16e-191	0.507042	0.057143
1-1283	1	8260006	8260156	+	130.6	0.838	91.000000	95.87	2.39e-115	0.383562	0.888889
1-1486	1	37947300	37947450	+	130.6	0.905	73.000000	199.74	1.91e-138	0.326923	0.657143
1-1487	1	42025680	42025830	-	130.6	0.541	73.000000	4793.67	4.75e-239	0.205479	0.379310
1-1475	1	47814845	47814995	+	130.6	0.716	74.000000	4793.67	4.75e-239	0.680556	0.304348
1-1488	1	81649234	81649384	+	130.6	0.919	73.000000	4793.67	4.75e-239	0.835616	0.416667
1-1477	1	147364790	147364940	-	130.6	0.608	74.000000	532.63	1.92e-169	0.239437	0.407407
1-1402	1	164519702	164519852	+	130.6	0.865	80.000000	140.99	1.81e-127	0.805556	0.857143
1-1464	1	192433054	192433204	+	130.6	0.851	75.000000	126.15	5.71e-124	0.602740	0.620690
1-1465	1	193354657	193354807	+	130.6	0.378	75.000000	29.59	8.34e-79	0.342466	0.520833
1-1492	1	214832452	214832602	-	130.6	0.392	73.000000	2396.83	4.42e-217	0.347826	0.333333
1-1493	1	217230594	217230744	+	130.6	0.581	73.000000	208.42	8.66e-140	0.333333	0.608696
1-1482	1	237152021	237152171	-	130.6	0.973	74.000000	2396.83	4.42e-217	0.931507	0.200000
10-561	10	2469442	2469592	+	130.6	0.824	75.000000	479.37	4.14e-166	0.767123	0.588235
10-483	10	18758303	18758453	+	130.6	0.986	90.000000	281.98	2.48e-149	0.603175	0.480000
10-552	10	95933762	95933912	-	130.6	0.946	77.000000	78.58	4.07e-109	0.917808	0.666667
10-574	10	118840693	118840843	+	130.6	0.959	73.000000	9587.33	5.07e-261	0.958904	0.666667
10-569	10	121535579	121535729	-	130.6	0.649	74.000000	958.73	4.73e-188	0.534247	0.558824
10-571	10	136143134	136143284	-	130.6	0.338	74.000000	136.96	1.48e-126	0.240741	0.780488
10-575	10	141376206	141376356	-	130.6	0.892	73.000000	2396.83	4.42e-217	0.465753	0.051282
10-533	10	143165149	143165299	+	130.6	0.851	80.000000	281.98	2.48e-149	0.490909	0.285714
2-995	2	11635381	11635531	+	130.6	0.680	77.000000	435.79	4.29e-163	0.684932	0.478261
2-1027	2	16318552	16318702	-	130.6	0.986	73.000000	1597.89	3.12e-204	0.686275	0.687500
2-1028	2	19949106	19949256	-	130.6	0.824	73.000000	1597.89	3.12e-204	0.328767	0.530612
2-1014	2	33151936	33152086	-	130.6	0.959	74.000000	1597.89	3.12e-204	0.273973	0.188679
2-1021	2	208637449	208637599	+	130.6	0.432	74.000000	684.81	2.13e-177	0.297297	0.461538
2-1033	2	233044448	233044598	-	130.6	0.730	73.000000	435.79	4.29e-163	0.726027	0.500000
3-903	3	7079711	7079861	+	130.6	0.595	79.000000	67.52	2.30e-104	0.754386	0.428571
3-963	3	13400571	13400721	-	130.6	0.919	73.000000	1597.89	3.12e-204	0.931507	0.600000
3-964	3	28843116	28843266	-	130.6	0.851	73.000000	599.21	3.60e-173	0.500000	0.250000
3-952	3	41266270	41266420	-	130.6	0.527	74.000000	599.21	3.60e-173	0.412698	0.810811
3-966	3	71570687	71570837	-	130.6	0.878	73.000000	532.63	1.92e-169	0.493151	0.432432
3-969	3	121088066	121088216	+	130.6	0.459	73.000000	299.60	3.01e-151	0.301370	0.372549
3-917	3	136435548	136435698	+	130.6	0.408	78.000000	368.74	8.23e-158	0.387097	0.289474
3-945	3	179837005	179837155	+	130.6	0.653	75.000000	599.21	3.60e-173	0.561644	0.500000
3-970	3	194403318	194403468	-	130.6	0.811	73.000000	239.68	3.36e-144	0.698630	0.727273
3-971	3	196668350	196668500	-	130.6	0.730	73.000000	1597.89	3.12e-204	0.589041	0.233333
3-972	3	197424135	197424285	+	130.6	0.973	73.000000	9587.33	5.07e-261	0.410959	0.511628
3-902	3	199929459	199929609	-	130.6	0.189	80.000000	116.92	1.40e-121	0.213333	0.525424
4-834	4	162298612	162298762	-	130.6	0.959	81.000000	145.26	2.07e-128	0.819444	0.384615
4-893	4	166899518	166899668	+	130.6	0.946	73.000000	798.94	2.81e-182	0.972603	1.000000
4-860	4	178092642	178092792	-	130.6	0.932	78.000000	342.40	1.81e-155	0.743243	0.368421
4-888	4	205381917	205382067	-	130.6	0.905	74.000000	958.73	4.73e-188	0.348485	0.697674
4-896	4	241794203	241794353	-	130.6	0.824	73.000000	1597.89	3.12e-204	0.616438	0.285714
5-1059	5	17123646	17123796	+	130.6	0.770	74.000000	106.53	1.18e-118	0.239437	0.537037
5-1043	5	24462419	24462569	-	130.6	0.973	76.000000	281.98	2.48e-149	0.849315	0.454545
5-1054	5	67538764	67538914	+	130.6	0.701	75.000000	4.04	2.34e-22	0.242857	0.811321
5-1050	5	180632614	180632764	+	130.6	0.784	76.000000	684.81	2.13e-177	0.726027	0.300000
5-1064	5	193903571	193903721	-	130.6	0.973	74.000000	958.73	4.73e-188	0.986301	1.000000
5-1065	5	207946891	207947041	+	130.6	0.500	74.000000	9.61	2.46e-45	0.452055	0.450000
6-727	6	90893702	90893852	+	130.6	0.973	74.000000	599.21	3.60e-173	0.220000	0.410256
6-728	6	107997759	107997909	-	130.6	0.973	74.000000	532.63	1.92e-169	0.643836	0.269231
6-700	6	111542077	111542227	+	130.6	0.595	77.000000	958.73	4.73e-188	0.422535	0.487805
6-729	6	114273162	114273312	+	130.6	0.892	74.000000	4793.67	4.75e-239	0.671233	0.416667
6-702	6	120319559	120319709	-	130.6	0.676	77.000000	368.74	8.23e-158	0.684932	0.391304
6-711	6	126869513	126869663	-	130.6	0.703	76.000000	252.30	8.07e-146	0.397260	0.522727
6-736	6	138052020	138052170	-	130.6	0.946	73.000000	9587.33	5.07e-261	0.315068	0.580000
6-676	6	156452904	156453054	+	130.6	0.848	82.000000	31.33	1.47e-80	0.758065	0.666667
6-715	6	159860273	159860423	-	130.6	0.711	76.000000	479.37	4.14e-166	0.643836	0.653846
6-733	6	167604922	167605072	+	130.6	0.446	74.000000	191.75	3.70e-137	0.416667	0.809524
7-693	7	54644782	54644932	+	130.6	0.676	79.000000	106.53	1.18e-118	0.338028	0.191489
7-732	7	69807656	69807806	-	130.6	0.392	73.000000	4793.67	4.75e-239	0.417910	0.153846
7-723	7	104780974	104781124	+	130.6	0.514	74.000000	1198.42	4.05e-195	0.452055	0.950000
7-733	7	143561291	143561441	-	130.6	0.933	73.000000	6.10	8.46e-33	0.794521	0.400000
8-808	8	38526703	38526853	+	130.6	0.905	75.000000	68.48	8.30e-105	0.523077	0.548387
8-819	8	54797936	54798086	-	130.6	0.689	73.000000	684.81	2.13e-177	0.164384	0.737705
8-820	8	63075621	63075771	-	130.6	0.892	73.000000	184.37	6.38e-136	0.360000	0.343750
8-817	8	66903640	66903790	-	130.6	0.932	74.000000	1198.42	4.05e-195	0.780822	0.500000
8-821	8	84671007	84671157	-	130.6	0.892	73.000000	684.81	2.13e-177	0.958904	0.000000
8-823	8	124461984	124462134	-	130.6	0.838	73.000000	4793.67	4.75e-239	0.520548	0.657143
8-825	8	126605534	126605684	+	130.6	0.878	73.000000	9587.33	5.07e-261	0.589041	0.300000
8-813	8	135307966	135308116	+	130.6	0.932	75.000000	1198.42	4.05e-195	0.337838	0.408163
8-826	8	162341401	162341551	+	130.6	0.959	73.000000	958.73	4.73e-188	0.253521	0.811321
8-827	8	171330149	171330299	+	130.6	0.811	73.000000	4793.67	4.75e-239	0.876712	0.444444
8-807	8	172632269	172632419	+	130.6	0.351	76.000000	184.37	6.38e-136	0.189189	0.600000
9-674	9	3937207	3937357	-	130.6	0.905	73.000000	368.74	8.23e-158	0.917808	0.333333
9-676	9	20758258	20758408	+	130.6	0.635	73.000000	42.42	6.62e-90	0.630137	0.555556
9-679	9	26626389	26626539	-	130.6	0.892	73.000000	958.73	4.73e-188	0.792453	0.636364
9-664	9	90709643	90709793	+	130.6	0.961	75.000000	16.70	1.73e-61	0.413043	0.259259
9-660	9	109151565	109151715	-	130.6	0.932	76.000000	319.58	2.75e-153	0.323077	0.500000
9-680	9	113499967	113500117	+	130.6	0.878	73.000000	171.20	1.38e-133	0.819444	0.461538
9-681	9	126096412	126096562	+	130.6	0.270	73.000000	101.99	2.73e-117	0.550000	0.611111
9-682	9	126769806	126769956	-	130.6	0.541	73.000000	9587.33	5.07e-261	0.500000	0.250000
9-672	9	145538648	145538798	+	130.6	0.486	74.000000	1198.42	4.05e-195	0.657534	0.120000
9-673	9	146143189	146143339	-	130.6	0.743	74.000000	208.42	8.66e-140	0.616438	0.642857
9-683	9	151546294	151546444	-	130.6	0.514	73.000000	1198.42	4.05e-195	0.457143	0.289474
scaffold_507-2	scaffold_507	139804	139954	-	130.6	0.649	73.000000	114.13	8.00e-121	0.657534	0.640000
1-1455	1	40419675	40419825	+	128.9	0.986	75.000000	1182.00	4.85e-192	0.633803	0.461538
1-1498	1	44356936	44357086	-	128.9	0.890	72.000000	143.27	3.01e-126	0.363636	0.357143
1-1476	1	145426762	145426912	-	128.9	0.932	74.000000	1576.00	4.98e-201	0.310811	0.784314
1-1490	1	176872934	176873084	-	128.9	0.973	73.000000	54.98	1.22e-96	0.958333	0.666667
1-1491	1	191533847	191533997	+	128.9	0.658	73.000000	429.82	1.87e-160	0.541667	0.787879
1-1478	1	192065245	192065395	+	128.9	0.534	74.000000	175.11	1.75e-132	0.932203	0.750000
1-1450	1	195517021	195517171	+	128.9	0.795	76.000000	337.71	6.21e-153	0.777778	0.437500
1-1504	1	210836675	210836825	-	128.9	0.137	72.000000	945.60	4.54e-185	0.166667	0.533333
1-1467	1	227894323	227894473	+	128.9	0.986	75.000000	139.06	2.55e-125	0.541667	0.090909
1-1480	1	230267987	230268137	+	128.9	0.521	74.000000	788.00	2.25e-179	0.432836	0.342105
1-1399	1	262353783	262353933	+	128.9	0.630	81.000000	315.20	8.78e-151	0.527778	0.500000
1-1506	1	276429024	276429174	+	128.9	0.890	72.000000	1576.00	4.98e-201	0.763889	0.529412
1-1508	1	295385085	295385235	+	128.9	0.932	72.000000	1576.00	4.98e-201	0.944444	0.500000
1-1329	1	297829999	297830149	-	128.9	0.986	87.000000	28.48	1.35e-76	0.639344	0.318182
10-498	10	6401618	6401768	+	128.9	0.716	86.000000	214.91	7.47e-139	0.742857	0.722222
10-578	10	46959095	46959245	+	128.9	0.644	72.000000	2364.00	1.06e-213	0.638889	0.500000
10-563	10	122822490	122822640	-	128.9	0.932	75.000000	1182.00	4.85e-192	0.521127	0.176471
2-1034	2	9556968	9557118	-	128.9	0.603	72.000000	9456.00	4.86e-257	0.444444	0.750000
2-1026	2	9590758	9590908	+	128.9	0.959	73.000000	675.43	1.46e-174	0.972222	0.000000
2-1030	2	115499433	115499583	+	128.9	0.658	73.000000	1576.00	4.98e-201	0.361111	0.413043
2-1037	2	145366274	145366424	-	128.9	0.466	72.000000	675.43	1.46e-174	0.430556	0.414634
2-1038	2	147902691	147902841	+	128.9	0.918	72.000000	525.33	1.02e-166	0.677966	0.315789
2-1039	2	147959310	147959460	-	128.9	0.849	72.000000	9456.00	4.86e-257	0.625000	0.370370
2-1004	2	154158875	154159025	-	128.9	0.541	76.000000	429.82	1.87e-160	0.356164	0.319149
2-999	2	177088753	177088903	+	128.9	0.479	77.000000	675.43	1.46e-174	0.522388	0.718750
2-1041	2	195281864	195282014	-	128.9	0.973	72.000000	9456.00	4.86e-257	0.833333	0.666667
2-1031	2	198684338	198684488	-	128.9	0.836	73.000000	1182.00	4.85e-192	0.555556	0.281250
2-1045	2	222149718	222149868	+	128.9	0.603	72.000000	1576.00	4.98e-201	0.222222	0.375000
2-1032	2	223839142	223839292	-	128.9	0.411	73.000000	20.92	2.43e-67	0.428571	0.450000
2-1046	2	233129948	233130098	+	128.9	0.671	72.000000	591.00	2.16e-170	0.597222	0.413793
3-973	3	22745156	22745306	+	128.9	0.973	72.000000	1576.00	4.98e-201	0.972222	0.000000
3-922	3	55251228	55251378	-	128.9	0.808	77.000000	591.00	2.16e-170	0.305556	0.260000
3-968	3	110271531	110271681	-	128.9	0.800	73.000000	591.00	2.16e-170	0.383562	0.577778
3-956	3	166286472	166286622	+	128.9	0.753	74.000000	135.09	2.02e-124	0.513889	0.600000
3-979	3	178358609	178358759	+	128.9	0.384	72.000000	4728.00	2.28e-235	0.319444	0.142857
3-980	3	189832950	189833100	+	128.9	0.562	72.000000	591.00	2.16e-170	0.366197	0.666667
3-928	3	198665848	198665998	-	128.9	0.685	77.000000	168.86	2.37e-131	0.712121	0.631579
3-958	3	204658322	204658472	+	128.9	0.849	74.000000	525.33	1.02e-166	0.620690	0.772727
3-962	3	221069557	221069707	-	128.9	0.905	74.000000	945.60	4.54e-185	0.430556	0.609756
3-982	3	225312760	225312910	-	128.9	0.795	72.000000	1182.00	4.85e-192	0.791667	0.000000
4-891	4	38871645	38871795	+	128.9	0.932	73.000000	675.43	1.46e-174	0.402778	0.302326
4-898	4	48588816	48588966	-	128.9	0.630	72.000000	4728.00	2.28e-235	0.555556	0.437500
4-900	4	68097412	68097562	+	128.9	0.904	72.000000	788.00	2.25e-179	0.704225	0.142857
4-904	4	100178756	100178906	+	128.9	0.685	72.000000	1576.00	4.98e-201	0.323944	0.562500
4-905	4	144862882	144863032	+	128.9	0.685	72.000000	278.12	6.98e-147	0.944444	0.250000
4-907	4	179655433	179655583	+	128.9	0.795	72.000000	1576.00	4.98e-201	0.930556	0.600000
4-883	4	203731961	203732111	-	128.9	0.763	75.000000	945.60	4.54e-185	0.913043	0.500000
4-878	4	239702531	239702681	-	128.9	0.893	76.000000	675.43	1.46e-174	0.985075	1.000000
5-1071	5	27224197	27224347	-	128.9	0.945	72.000000	788.00	2.25e-179	0.902778	0.142857
5-1037	5	90801257	90801407	-	128.9	0.233	77.000000	591.00	2.16e-170	0.320755	0.638889
5-1069	5	175660910	175661060	-	128.9	0.932	73.000000	788.00	2.25e-179	0.569444	0.774194
5-1078	5	211502036	211502186	-	128.9	0.877	72.000000	56.29	2.31e-97	0.888889	0.125000
5-1079	5	215065375	215065525	-	128.9	0.438	72.000000	22.84	5.81e-70	0.361111	0.239130
6-610	6	80302731	80302881	+	128.9	0.827	93.000000	135.09	2.02e-124	0.564516	0.259259
6-734	6	93750598	93750748	-	128.9	0.932	73.000000	1576.00	4.98e-201	0.791667	0.800000
6-701	6	120201703	120201853	+	128.9	0.671	77.000000	102.78	6.00e-116	0.676056	0.782609
6-723	6	155213985	155214135	-	128.9	0.986	75.000000	96.49	5.42e-114	0.569444	0.225806
6-732	6	159967544	159967694	+	128.9	0.959	74.000000	205.57	1.80e-137	1.000000	0.000000
7-738	7	6502510	6502660	+	128.9	0.849	72.000000	1576.00	4.98e-201	0.625000	0.518519
7-731	7	29409277	29409427	-	128.9	0.973	73.000000	945.60	4.54e-185	0.944444	0.500000
7-722	7	54382609	54382759	-	128.9	0.932	74.000000	163.03	2.92e-130	0.930556	0.600000
7-740	7	105637663	105637813	+	128.9	0.959	72.000000	1576.00	4.98e-201	0.500000	0.388889
7-742	7	122149039	122149189	+	128.9	0.753	72.000000	4728.00	2.28e-235	0.555556	0.312500
7-678	7	165538820	165538970	+	128.9	0.680	82.000000	295.50	9.02e-149	0.796875	0.461538
7-685	7	166596257	166596407	-	128.9	0.699	81.000000	112.57	9.13e-119	0.676056	0.782609
7-718	7	174260943	174261093	+	128.9	0.479	76.000000	675.43	1.46e-174	0.627451	0.263158
7-744	7	176441499	176441649	-	128.9	0.836	72.000000	4728.00	2.28e-235	0.819444	0.076923
8-829	8	36764659	36764809	-	128.9	0.918	72.000000	4728.00	2.28e-235	0.458333	0.794872
8-822	8	94523649	94523799	+	128.9	0.581	73.000000	337.71	6.21e-153	0.575758	0.821429
8-791	8	105760609	105760759	+	128.9	0.863	78.000000	107.45	2.52e-117	0.835616	0.416667
8-824	8	125066104	125066254	+	128.9	0.685	73.000000	2364.00	1.06e-213	0.680556	0.173913
8-832	8	153917524	153917674	+	128.9	0.315	72.000000	9456.00	4.86e-257	0.291667	0.254902
8-828	8	171780518	171780668	-	128.9	0.644	73.000000	66.59	1.55e-102	0.375000	0.400000
9-675	9	7625960	7626110	-	128.9	0.726	73.000000	394.00	9.68e-158	0.263889	0.830189
9-652	9	8474284	8474434	-	128.9	0.890	77.000000	788.00	2.25e-179	0.652778	0.480000
9-678	9	24487000	24487150	+	128.9	0.959	73.000000	675.43	1.46e-174	0.424658	0.571429
9-628	9	25287411	25287561	-	128.9	0.425	84.000000	98.50	1.25e-114	0.500000	0.548387
9-686	9	114305928	114306078	-	128.9	0.986	72.000000	525.33	1.02e-166	0.564103	0.588235
9-667	9	141030048	141030198	+	128.9	0.658	75.000000	205.57	1.80e-137	0.416667	0.666667
scaffold_335-1	scaffold_335	280	430	+	128.9	0.685	72.000000	1576.00	4.98e-201	0.666667	0.666667
scaffold_383-1	scaffold_383	1547	1697	+	128.9	0.836	72.000000	4728.00	2.28e-235	0.277778	0.615385
scaffold_509-2	scaffold_509	204323	204473	-	128.9	0.838	85.000000	105.07	1.25e-116	0.600000	0.500000
1-1495	1	1196441	1196591	-	127.1	0.959	72.000000	186.49	1.34e-132	0.642857	0.650000
1-1472	1	10070102	10070252	-	127.1	0.443	74.000000	91.42	8.69e-111	0.396552	0.542857
1-1510	1	27918923	27919073	-	127.1	0.986	71.000000	1165.58	5.74e-189	0.647887	0.840000
1-1515	1	63035717	63035867	-	127.1	0.889	71.000000	1165.58	5.74e-189	0.492958	0.750000
1-1500	1	80193065	80193215	-	127.1	0.819	72.000000	932.47	4.29e-182	0.380282	0.272727
1-1502	1	90239196	90239346	-	127.1	0.819	72.000000	1554.11	7.85e-198	0.577465	0.466667
1-1503	1	196736643	196736793	-	127.1	0.500	72.000000	1165.58	5.74e-189	0.507042	0.371429
1-1517	1	229033386	229033536	+	127.1	0.972	71.000000	9324.67	4.60e-253	0.985915	1.000000
1-1483	1	248914348	248914498	+	127.1	0.542	74.000000	582.79	1.27e-167	0.436620	0.725000
1-1470	1	271250332	271250482	+	127.1	0.972	75.000000	89.66	3.40e-110	0.633803	0.500000
1-1519	1	286002171	286002321	+	127.1	0.583	71.000000	4662.33	1.08e-231	0.436620	0.250000
10-580	10	4753080	4753230	-	127.1	0.514	71.000000	9324.67	4.60e-253	0.704225	0.857143
10-554	10	31734669	31734819	-	127.1	0.347	76.000000	245.39	5.07e-141	0.273973	0.584906
10-562	10	111306899	111307049	+	127.1	0.625	75.000000	518.04	5.38e-164	0.703125	0.894737
10-556	10	123460756	123460906	+	127.1	0.639	76.000000	310.82	2.77e-148	0.422535	0.097561
10-581	10	128836502	128836652	+	127.1	0.444	71.000000	932.47	4.29e-182	0.408451	0.309524
10-564	10	133392272	133392422	+	127.1	0.889	75.000000	14.04	7.51e-55	0.449275	0.157895
2-1048	2	19906280	19906430	+	127.1	0.764	71.000000	666.05	9.87e-172	0.436620	0.475000
2-1049	2	24182725	24182875	-	127.1	0.375	71.000000	1165.58	5.74e-189	0.931034	0.000000
2-983	2	86977289	86977439	+	127.1	0.597	78.000000	358.64	1.10e-152	0.238806	0.705882
2-1015	2	88827811	88827961	+	127.1	0.903	74.000000	582.79	1.27e-167	0.656250	0.500000
2-972	2	128814208	128814358	-	127.1	0.919	79.000000	145.70	4.93e-125	0.861111	0.200000
2-1042	2	205044769	205044919	+	127.1	0.750	72.000000	388.53	3.81e-155	0.718310	0.650000
2-1055	2	207814278	207814428	+	127.1	0.778	71.000000	291.40	2.66e-146	0.358974	0.880000
2-1024	2	237571504	237571654	-	127.1	0.708	74.000000	518.04	5.38e-164	0.647887	0.200000
3-984	3	545551	545701	+	127.1	0.472	71.000000	9324.67	4.60e-253	0.450704	0.538462
3-933	3	17027966	17028116	+	127.1	0.857	76.000000	179.32	2.14e-131	0.333333	0.352941
3-986	3	18022491	18022641	-	127.1	0.250	71.000000	194.26	7.50e-134	0.238095	0.625000
3-987	3	29473497	29473647	+	127.1	0.333	71.000000	1554.11	7.85e-198	0.231884	0.320755
3-934	3	49150899	49151049	-	127.1	0.945	76.000000	291.40	2.66e-146	0.867647	0.444444
3-988	3	58874495	58874645	+	127.1	0.792	71.000000	582.79	1.27e-167	0.492958	0.444444
3-954	3	134051113	134051263	-	127.1	0.264	74.000000	582.79	1.27e-167	0.277778	0.179487
3-925	3	157093338	157093488	+	127.1	0.750	77.000000	62.16	4.78e-99	0.263158	0.714286
3-990	3	170149734	170149884	+	127.1	0.931	71.000000	291.40	2.66e-146	0.887324	0.250000
3-995	3	180130554	180130704	-	127.1	0.764	71.000000	4662.33	1.08e-231	0.478873	0.864865
3-957	3	186023744	186023894	+	127.1	0.611	74.000000	388.53	3.81e-155	0.591549	0.206897
3-937	3	187501790	187501940	-	127.1	0.877	76.000000	8.46	1.18e-40	0.830986	0.500000
3-983	3	226015587	226015737	-	127.1	0.625	72.000000	932.47	4.29e-182	0.757143	0.176471
4-910	4	10770176	10770326	+	127.1	0.403	71.000000	518.04	5.38e-164	0.366667	0.578947
4-887	4	69866236	69866386	+	127.1	0.315	74.000000	310.82	2.77e-148	0.189189	0.350000
4-911	4	75721399	75721549	+	127.1	0.486	71.000000	9324.67	4.60e-253	0.492958	0.888889
4-913	4	177616120	177616270	-	127.1	0.736	71.000000	186.49	1.34e-132	0.768116	0.875000
4-908	4	183125202	183125352	-	127.1	0.625	72.000000	932.47	4.29e-182	0.797101	0.428571
