# HOMER Peaks
# Peak finding parameters:
# tag directory = tagDir_root/
#
# total peaks = 6689
# peak size = 150
# peaks found separately for each strand
# minimum distance between peaks = 300
# fragment length = 0
# genome size = 2000000000
# Total tags = 206252.0
# Total tags in peaks = 173087.0
# Approximate IP efficiency = 83.92%
# tags per bp = 0.000103
# expected tags per peak = 0.008
# maximum tags considered per bp = 0.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 7.666873e-08
# FDR tag threshold = 3.0
# number of putative peaks = 7029
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 340
#
# cmd = findPeaks tagDir_root/ -style tss -o auto
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Dispersion Ratio	Periodic Ratio
3-434	3	104196269	104196419	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-435	3	104367075	104367225	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-436	3	111071862	111072012	+	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
3-438	3	118575309	118575459	-	193.9	0.800	4.000000	525.33	1.39e-10	0.750000	1.000000
3-439	3	122121599	122121749	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-440	3	123792798	123792948	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-441	3	128690277	128690427	-	193.9	0.125	4.000000	262.67	2.21e-09	0.500000	1.000000
3-443	3	129322392	129322542	+	193.9	0.400	4.000000	43.78	2.65e-06	0.500000	1.000000
3-444	3	130914341	130914491	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-445	3	136937256	136937406	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-446	3	138456715	138456865	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-447	3	141326944	141327094	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-448	3	141399297	141399447	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-449	3	144636322	144636472	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-451	3	150872510	150872660	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-452	3	154635225	154635375	+	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
3-454	3	157619023	157619173	-	193.9	0.600	4.000000	65.67	5.40e-07	0.750000	0.000000
3-455	3	159843552	159843702	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-456	3	160833941	160834091	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-457	3	161692787	161692937	+	193.9	0.600	4.000000	525.33	1.39e-10	0.750000	1.000000
3-458	3	164623685	164623835	+	193.9	0.800	4.000000	65.67	5.40e-07	1.000000	0.000000
3-459	3	165017640	165017790	-	193.9	0.600	4.000000	87.56	1.73e-07	0.750000	0.000000
3-461	3	167412312	167412462	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-462	3	174875113	174875263	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-463	3	175140923	175141073	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-464	3	175749311	175749461	-	193.9	0.800	4.000000	87.56	1.73e-07	1.000000	0.000000
3-465	3	176401858	176402008	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-364	3	178053987	178054137	-	193.9	0.800	5.000000	87.56	1.73e-07	1.000000	0.000000
3-466	3	180289947	180290097	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-467	3	180870847	180870997	-	193.9	0.600	4.000000	52.53	1.30e-06	1.000000	0.000000
3-468	3	181671092	181671242	+	193.9	0.800	4.000000	262.67	2.21e-09	0.750000	1.000000
3-469	3	184590525	184590675	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-470	3	188723571	188723721	+	193.9	0.800	4.000000	87.56	1.73e-07	1.000000	0.000000
3-471	3	189115920	189116070	+	193.9	0.400	4.000000	525.33	1.39e-10	1.000000	0.000000
3-472	3	189527003	189527153	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-473	3	191899671	191899821	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-474	3	196115945	196116095	-	193.9	0.200	4.000000	525.33	1.39e-10	0.250000	0.000000
3-475	3	199636421	199636571	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-286	3	199722422	199722572	+	193.9	0.800	6.000000	43.78	2.65e-06	0.500000	0.333333
3-476	3	199929405	199929555	-	193.9	0.600	4.000000	525.33	1.39e-10	1.000000	0.000000
3-368	3	202505676	202505826	+	193.9	0.800	5.000000	52.53	1.30e-06	1.000000	0.000000
3-478	3	202905910	202906060	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-479	3	204357179	204357329	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-480	3	205854276	205854426	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-481	3	205924842	205924992	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-482	3	206768139	206768289	-	193.9	0.800	4.000000	65.67	5.40e-07	1.000000	0.000000
3-483	3	206768727	206768877	-	193.9	0.800	4.000000	65.67	5.40e-07	1.000000	0.000000
3-484	3	206848172	206848322	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-485	3	207630820	207630970	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-486	3	208708528	208708678	-	193.9	0.600	4.000000	525.33	1.39e-10	0.750000	1.000000
3-487	3	208743670	208743820	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-488	3	209220910	209221060	-	193.9	0.600	4.000000	525.33	1.39e-10	1.000000	0.000000
3-489	3	212090994	212091144	-	193.9	0.400	4.000000	262.67	2.21e-09	0.666667	0.000000
3-490	3	212110815	212110965	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-491	3	213471169	213471319	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-492	3	213875878	213876028	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-493	3	215731092	215731242	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-494	3	216015481	216015631	+	193.9	0.800	4.000000	131.33	3.48e-08	1.000000	0.000000
3-495	3	217641879	217642029	+	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
3-496	3	217746569	217746719	-	193.9	0.800	4.000000	52.53	1.30e-06	1.000000	0.000000
3-497	3	218853691	218853841	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-498	3	218980996	218981146	-	193.9	0.400	4.000000	262.67	2.21e-09	1.000000	0.000000
3-500	3	220786784	220786934	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-502	3	222410361	222410511	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-503	3	223107940	223108090	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-504	3	224255287	224255437	-	193.9	0.800	4.000000	37.52	4.84e-06	1.000000	0.000000
3-505	3	224748843	224748993	+	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
3-506	3	225285466	225285616	+	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
3-507	3	227069021	227069171	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-508	3	227367106	227367256	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
3-509	3	227513943	227514093	-	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
3-510	3	228014589	228014739	+	193.9	0.400	4.000000	525.33	1.39e-10	0.500000	1.000000
3-511	3	229388573	229388723	+	193.9	0.667	4.000000	525.33	1.39e-10	1.000000	0.000000
3-512	3	230343480	230343630	+	193.9	0.800	4.000000	131.33	3.48e-08	1.000000	0.000000
3-513	3	230613369	230613519	+	193.9	0.800	4.000000	525.33	1.39e-10	0.500000	0.500000
3-514	3	231079357	231079507	-	193.9	0.400	4.000000	525.33	1.39e-10	0.500000	0.000000
4-363	4	3001705	3001855	-	193.9	0.800	4.000000	29.19	1.28e-05	1.000000	0.000000
4-364	4	3004376	3004526	-	193.9	0.800	4.000000	29.19	1.28e-05	0.750000	0.000000
4-365	4	3482949	3483099	+	193.9	0.800	4.000000	131.33	3.48e-08	1.000000	0.000000
4-366	4	4870648	4870798	-	193.9	0.400	4.000000	52.53	1.30e-06	1.000000	0.000000
4-367	4	6098680	6098830	-	193.9	0.800	4.000000	131.33	3.48e-08	1.000000	0.000000
4-368	4	6113773	6113923	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-369	4	9663080	9663230	+	193.9	0.800	4.000000	87.56	1.73e-07	1.000000	0.000000
4-371	4	12235631	12235781	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-372	4	15712505	15712655	+	193.9	0.400	4.000000	131.33	3.48e-08	0.500000	1.000000
4-373	4	16157304	16157454	+	193.9	0.800	4.000000	525.33	1.39e-10	0.750000	0.000000
4-374	4	16440987	16441137	+	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
4-375	4	17114881	17115031	+	193.9	0.400	4.000000	525.33	1.39e-10	0.500000	1.000000
4-378	4	17742317	17742467	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-379	4	20572679	20572829	-	193.9	0.600	4.000000	525.33	1.39e-10	1.000000	0.000000
4-380	4	20763460	20763610	+	193.9	0.800	4.000000	65.67	5.40e-07	1.000000	0.000000
4-381	4	24444396	24444546	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-382	4	25907461	25907611	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-383	4	31094228	31094378	-	193.9	0.400	4.000000	525.33	1.39e-10	0.500000	1.000000
4-384	4	31274932	31275082	+	193.9	0.800	4.000000	52.53	1.30e-06	1.000000	0.000000
4-385	4	31862160	31862310	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-386	4	37051247	37051397	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-387	4	38054167	38054317	-	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
4-388	4	41878700	41878850	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-390	4	50337178	50337328	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-391	4	50364992	50365142	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-392	4	53931134	53931284	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-393	4	54536319	54536469	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-394	4	59170020	59170170	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-395	4	59796032	59796182	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-396	4	62438402	62438552	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-397	4	63455197	63455347	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-398	4	64520432	64520582	+	193.9	0.800	4.000000	525.33	1.39e-10	0.750000	0.000000
4-399	4	68791471	68791621	+	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
4-400	4	70147873	70148023	+	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
4-401	4	71935149	71935299	+	193.9	0.800	4.000000	65.67	5.40e-07	0.750000	1.000000
4-402	4	71935613	71935763	+	193.9	0.800	4.000000	65.67	5.40e-07	0.750000	1.000000
4-403	4	74229145	74229295	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-404	4	77179850	77180000	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-405	4	78570574	78570724	+	193.9	0.400	4.000000	262.67	2.21e-09	0.500000	1.000000
4-406	4	86332100	86332250	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-407	4	96720802	96720952	-	193.9	0.800	4.000000	131.33	3.48e-08	1.000000	0.000000
4-408	4	105880717	105880867	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-409	4	115188134	115188284	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-410	4	116473847	116473997	-	193.9	0.400	4.000000	525.33	1.39e-10	0.500000	1.000000
4-411	4	118089117	118089267	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-412	4	119716664	119716814	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-413	4	122949032	122949182	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-414	4	124712557	124712707	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-415	4	129522147	129522297	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-416	4	130486241	130486391	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-417	4	137738582	137738732	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-418	4	138736033	138736183	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-419	4	142413059	142413209	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-420	4	142663934	142664084	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-421	4	149593881	149594031	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-325	4	158586625	158586775	-	193.9	0.800	5.000000	262.67	2.21e-09	1.000000	0.000000
4-422	4	158891291	158891441	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-423	4	159103124	159103274	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-424	4	161079205	161079355	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-425	4	164026277	164026427	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-426	4	167199612	167199762	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-427	4	170843917	170844067	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-428	4	171946467	171946617	+	193.9	0.400	4.000000	262.67	2.21e-09	1.000000	0.000000
4-429	4	171954128	171954278	-	193.9	0.600	4.000000	525.33	1.39e-10	0.750000	0.000000
4-430	4	172717410	172717560	+	193.9	0.800	4.000000	37.52	4.84e-06	1.000000	0.000000
4-431	4	172777600	172777750	+	193.9	0.600	4.000000	525.33	1.39e-10	1.000000	0.000000
4-432	4	173223410	173223560	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-433	4	174215420	174215570	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-434	4	177071006	177071156	+	193.9	0.400	4.000000	131.33	3.48e-08	0.500000	1.000000
4-435	4	179691661	179691811	-	193.9	0.200	4.000000	525.33	1.39e-10	1.000000	0.000000
4-436	4	179851302	179851452	-	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
4-329	4	180815692	180815842	-	193.9	0.800	5.000000	87.56	1.73e-07	0.400000	0.666667
4-437	4	182094587	182094737	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-438	4	187014610	187014760	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-439	4	189282925	189283075	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-440	4	190622779	190622929	+	193.9	0.800	4.000000	87.56	1.73e-07	1.000000	0.000000
4-441	4	190848493	190848643	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-442	4	193749468	193749618	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-443	4	193942698	193942848	-	193.9	0.400	4.000000	525.33	1.39e-10	0.666667	0.000000
4-444	4	194513225	194513375	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-445	4	195156296	195156446	-	193.9	0.800	4.000000	262.67	2.21e-09	0.750000	0.000000
4-446	4	195190630	195190780	-	193.9	0.400	4.000000	65.67	5.40e-07	1.000000	0.000000
4-447	4	197250688	197250838	+	193.9	0.800	4.000000	131.33	3.48e-08	1.000000	0.000000
4-448	4	197709607	197709757	-	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
4-449	4	197892537	197892687	-	193.9	0.600	4.000000	262.67	2.21e-09	0.750000	0.000000
4-450	4	201911575	201911725	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-451	4	202082231	202082381	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-345	4	204238051	204238201	+	193.9	0.800	5.000000	131.33	3.48e-08	1.000000	0.000000
4-452	4	207619008	207619158	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-453	4	209431588	209431738	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-454	4	209742621	209742771	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-455	4	211320169	211320319	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-456	4	215513382	215513532	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-459	4	226806705	226806855	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-460	4	229946333	229946483	+	193.9	0.400	4.000000	262.67	2.21e-09	0.500000	1.000000
4-461	4	230273425	230273575	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-462	4	230503009	230503159	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-463	4	231263890	231264040	+	193.9	0.800	4.000000	525.33	1.39e-10	0.750000	0.000000
4-464	4	231337728	231337878	-	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
4-465	4	232015785	232015935	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-466	4	232030920	232031070	+	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
4-467	4	233562585	233562735	+	193.9	0.800	4.000000	43.78	2.65e-06	1.000000	0.000000
4-468	4	234339325	234339475	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-469	4	234938343	234938493	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-470	4	234946248	234946398	+	193.9	0.800	4.000000	525.33	1.39e-10	0.750000	0.000000
4-471	4	235427888	235428038	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
4-472	4	236227460	236227610	+	193.9	0.800	4.000000	52.53	1.30e-06	1.000000	0.000000
4-473	4	238598546	238598696	-	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
4-474	4	240029605	240029755	+	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
4-475	4	240875217	240875367	+	193.9	0.800	4.000000	43.78	2.65e-06	0.750000	0.000000
5-425	5	647534	647684	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-426	5	1049520	1049670	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-427	5	1443108	1443258	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-428	5	2146644	2146794	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-429	5	2703024	2703174	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-430	5	2703762	2703912	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-431	5	3488017	3488167	-	193.9	0.800	4.000000	131.33	3.48e-08	1.000000	0.000000
5-432	5	4590784	4590934	+	193.9	0.800	4.000000	43.78	2.65e-06	1.000000	0.000000
5-434	5	5385960	5386110	-	193.9	0.800	4.000000	20.21	5.25e-05	1.000000	0.000000
5-435	5	5638107	5638257	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-436	5	5898677	5898827	-	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
5-438	5	6694256	6694406	+	193.9	0.400	4.000000	43.78	2.65e-06	0.500000	1.000000
5-440	5	7776997	7777147	-	193.9	0.667	4.000000	525.33	1.39e-10	1.000000	0.000000
5-441	5	9538402	9538552	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-442	5	9996285	9996435	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-443	5	10243222	10243372	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-444	5	10290221	10290371	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-445	5	12394708	12394858	+	193.9	0.800	4.000000	65.67	5.40e-07	1.000000	0.000000
5-446	5	13982051	13982201	-	193.9	0.800	4.000000	262.67	2.21e-09	0.750000	0.000000
5-447	5	14870673	14870823	-	193.9	0.800	4.000000	26.27	1.92e-05	1.000000	0.000000
5-448	5	14871525	14871675	-	193.9	0.800	4.000000	26.27	1.92e-05	1.000000	0.000000
5-449	5	15149230	15149380	+	193.9	0.800	4.000000	43.78	2.65e-06	1.000000	0.000000
5-450	5	16322417	16322567	+	193.9	0.200	4.000000	21.89	3.87e-05	0.500000	0.000000
5-452	5	18368407	18368557	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-453	5	18726571	18726721	+	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
5-454	5	19697860	19698010	+	193.9	0.800	4.000000	131.33	3.48e-08	1.000000	0.000000
5-455	5	20242822	20242972	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-456	5	22124023	22124173	+	193.9	0.600	4.000000	17.51	9.03e-05	1.000000	0.000000
5-457	5	22351901	22352051	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-458	5	22777705	22777855	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-459	5	24175389	24175539	+	193.9	0.600	4.000000	43.78	2.65e-06	0.750000	0.000000
5-460	5	27009895	27010045	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-461	5	28129778	28129928	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-462	5	30011508	30011658	-	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
5-463	5	30152779	30152929	-	193.9	0.400	4.000000	525.33	1.39e-10	0.500000	1.000000
5-464	5	30186240	30186390	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-465	5	32449334	32449484	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-466	5	33085868	33086018	-	193.9	0.800	4.000000	525.33	1.39e-10	0.750000	0.000000
5-467	5	33580439	33580589	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-468	5	35665862	35666012	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-469	5	40930907	40931057	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-471	5	46592675	46592825	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-472	5	47604045	47604195	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-473	5	48775463	48775613	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-474	5	58033527	58033677	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-475	5	58086534	58086684	-	193.9	0.600	4.000000	525.33	1.39e-10	0.750000	1.000000
5-476	5	58735088	58735238	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-477	5	60829352	60829502	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-478	5	61553856	61554006	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-371	5	61570535	61570685	+	193.9	0.800	5.000000	262.67	2.21e-09	1.000000	0.000000
5-480	5	65052231	65052381	-	193.9	0.800	4.000000	131.33	3.48e-08	1.000000	0.000000
5-481	5	65236417	65236567	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-482	5	65241921	65242071	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-483	5	65412987	65413137	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-305	5	67537926	67538076	+	193.9	0.800	6.000000	26.27	1.92e-05	1.000000	0.000000
5-484	5	68904057	68904207	-	193.9	0.800	4.000000	26.27	1.92e-05	0.750000	0.000000
5-485	5	71667780	71667930	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-375	5	74683722	74683872	-	193.9	0.200	5.000000	21.89	3.87e-05	0.200000	0.250000
5-486	5	74949593	74949743	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-487	5	79902185	79902335	-	193.9	0.200	4.000000	525.33	1.39e-10	0.250000	0.333333
5-488	5	82947573	82947723	-	193.9	0.400	4.000000	525.33	1.39e-10	0.500000	0.000000
5-489	5	84860190	84860340	+	193.9	0.800	4.000000	23.88	2.77e-05	1.000000	0.000000
5-490	5	90920120	90920270	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-491	5	91635328	91635478	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-492	5	100335719	100335869	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-493	5	110496708	110496858	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-494	5	112664080	112664230	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-495	5	112937810	112937960	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-496	5	123239715	123239865	+	193.9	0.600	4.000000	23.88	2.77e-05	0.750000	0.000000
5-497	5	123240828	123240978	+	193.9	0.800	4.000000	23.88	2.77e-05	1.000000	0.000000
5-498	5	123288695	123288845	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-499	5	126317238	126317388	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-500	5	129021550	129021700	-	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
5-502	5	134778116	134778266	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-503	5	135320907	135321057	+	193.9	0.400	4.000000	87.56	1.73e-07	1.000000	0.000000
5-504	5	137192664	137192814	+	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
5-505	5	140072342	140072492	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-506	5	141538231	141538381	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-507	5	145565110	145565260	-	193.9	0.400	4.000000	18.76	6.96e-05	0.500000	0.000000
5-508	5	147285695	147285845	+	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-509	5	150523030	150523180	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-510	5	151460580	151460730	-	193.9	0.800	4.000000	525.33	1.39e-10	1.000000	0.000000
5-512	5	155092633	155092783	+	193.9	0.800	4.000000	262.67	2.21e-09	1.000000	0.000000
5-513	5	155569946	155570096	-	193.9	0.800	4.000000	131.33	3.48e-08	1.000000	0.000000
